agebin,month,Cases,Pop,Year,Run_Number,Sample_ID
5,1,1.659746959805,168.6,2015,0,3.0
100,1,0.9867252958938,826.1333333333,2015,0,3.0
5,2,2.072239562869,170.2666666667,2015,0,3.0
100,2,0.8528037611395,827.4666666667,2015,0,3.0
5,3,1.600571937859,174.8333333333,2015,0,3.0
100,3,0.5150586739182,826.7666666667,2015,0,3.0
5,4,1.581872940063,176.9,2015,0,3.0
100,4,0.5456565506756,825,2015,0,3.0
5,5,0.9632421731949,176.8333333333,2015,0,3.0
100,5,0.5447321552783,826.4,2015,0,3.0
5,6,1.228726387024,178.2333333333,2015,0,3.0
100,6,0.4429790843278,823.9666666667,2015,0,3.0
5,7,1.084292650223,179.5333333333,2015,0,3.0
100,7,0.7536132289097,823.3666666667,2015,0,3.0
5,8,2.300704598427,179.8,2015,0,3.0
100,8,0.8137083891779,822.3666666667,2015,0,3.0
5,9,4.849836170673,183.1333333333,2015,0,3.0
100,9,1.850462402217,821.8666666667,2015,0,3.0
5,10,6.185288324952,179,2015,0,3.0
100,10,2.490961499512,820.5666666667,2015,0,3.0
5,11,3.822340652347,181.4333333333,2015,0,3.0
100,11,1.287034445442,822.4333333333,2015,0,3.0
5,12,1.972973056138,178.8333333333,2015,0,3.0
100,12,1.133906223811,826.2,2015,0,3.0
5,1,3.096135556698,176.8333333333,2016,0,3.0
100,1,0.9549973811954,828.1,2016,0,3.0
5,2,2.860282890499,174.4,2016,0,3.0
100,2,1.011852172203,829.6666666667,2016,0,3.0
5,3,2.283412210643,175.8333333333,2016,0,3.0
100,3,0.9255010737106,828.2,2016,0,3.0
5,4,2.637383654714,175.3,2016,0,3.0
100,4,0.6025284836069,827.9,2016,0,3.0
5,5,1.555598601699,172.0666666667,2016,0,3.0
100,5,0.7063377052546,826.8,2016,0,3.0
5,6,1.458610810339,175.1666666667,2016,0,3.0
100,6,0.8717211838812,823.4666666667,2016,0,3.0
5,7,1.400613933802,173.7333333333,2016,0,3.0
100,7,0.5926046147943,821.2333333333,2016,0,3.0
5,8,2.842895016074,175.4666666667,2016,0,3.0
100,8,1.517733369023,817.6666666667,2016,0,3.0
5,9,2.662699297071,173.6333333333,2016,0,3.0
100,9,1.47015746031,819.3,2016,0,3.0
5,10,3.38681602478,172.4333333333,2016,0,3.0
100,10,1.750386040658,820.2,2016,0,3.0
5,11,2.853234410286,170.5666666667,2016,0,3.0
100,11,1.336289271712,819.4333333333,2016,0,3.0
5,12,4.416471675038,170.8,2016,0,3.0
100,12,1.145413033664,817.9,2016,0,3.0
5,1,2.175961524248,173.3333333333,2017,0,3.0
100,1,0.9076640736312,817.6666666667,2017,0,3.0
5,2,1.705607399344,178.3333333333,2017,0,3.0
100,2,0.7601061780006,816.3333333333,2017,0,3.0
5,3,1.478821367025,181,2017,0,3.0
100,3,0.7463602349162,815.0666666667,2017,0,3.0
5,4,1.614448964596,180.8666666667,2017,0,3.0
100,4,0.6883968804032,813,2017,0,3.0
5,5,1.325344890356,183.6,2017,0,3.0
100,5,0.4501911811531,810.7666666667,2017,0,3.0
5,6,1.527474500239,183.2,2017,0,3.0
100,6,0.6290520988405,812.3333333333,2017,0,3.0
5,7,1.469350486994,182.1666666667,2017,0,3.0
100,7,0.7482881657779,812.9666666667,2017,0,3.0
5,8,1.130030989647,183.0333333333,2017,0,3.0
100,8,1.123722363263,812.0333333333,2017,0,3.0
5,9,1.806268416345,181.8666666667,2017,0,3.0
100,9,1.407820727676,812.3666666667,2017,0,3.0
5,10,2.424354314804,180.6666666667,2017,0,3.0
100,10,1.585655782372,813.3333333333,2017,0,3.0
5,11,2.842782221735,184.0333333333,2017,0,3.0
100,11,1.406205184758,813.3,2017,0,3.0
5,12,4.920750841498,182.9666666667,2017,0,3.0
100,12,1.121328771114,813.7666666667,2017,0,3.0
5,1,3.01819190383,181.4,2018,0,3.0
100,1,0.8706201463938,810.5333333333,2018,0,3.0
5,2,2.604757681489,182.1666666667,2018,0,3.0
100,2,0.7356146844104,810.4333333333,2018,0,3.0
5,3,1.757733002305,179.9666666667,2018,0,3.0
100,3,0.9583982825279,812.4666666667,2018,0,3.0
5,4,1.596791803837,182.8666666667,2018,0,3.0
100,4,0.6159957163036,809.8,2018,0,3.0
5,5,1.751688547432,187.5333333333,2018,0,3.0
100,5,0.4065426299348,808.0333333333,2018,0,3.0
5,6,0.7849462330341,186,2018,0,3.0
100,6,0.4068615278229,807.4,2018,0,3.0
5,7,1.307306587696,186.1333333333,2018,0,3.0
100,7,0.4805991053581,810.1,2018,0,3.0
5,8,0.9272364675999,183.7,2018,0,3.0
100,8,0.8242999203503,811.8,2018,0,3.0
5,9,2.411894381046,181.6,2018,0,3.0
100,9,1.303250396624,812.2,2018,0,3.0
5,10,2.365740686655,180,2018,0,3.0
100,10,1.768498010933,811.8,2018,0,3.0
5,11,3.237848997116,180.3666666667,2018,0,3.0
100,11,1.428365493193,809.2,2018,0,3.0
5,12,5.318402655423,185.3,2018,0,3.0
100,12,1.036419765092,810,2018,0,3.0
5,1,1.872126020491,188.4666666667,2015,0,6.0
100,1,0.8483269643039,831.8333333333,2015,0,6.0
5,2,2.198795080185,188.1333333333,2015,0,6.0
100,2,0.8775796182454,831.8333333333,2015,0,6.0
5,3,1.560940861702,187.0666666667,2015,0,6.0
100,3,0.8005662728101,835.8666666667,2015,0,6.0
5,4,1.476693026721,189.5,2015,0,6.0
100,4,0.7275554351509,836.1333333333,2015,0,6.0
5,5,1.882782004774,187.4,2015,0,6.0
100,5,0.4354222957045,838.2666666667,2015,0,6.0
5,6,0.9039447754622,188.4333333333,2015,0,6.0
100,6,0.3190052360296,839.0666666667,2015,0,6.0
5,7,1.176786616445,186.1,2015,0,6.0
100,7,0.5355301722884,840.6,2015,0,6.0
5,8,1.958504766226,186.3666666667,2015,0,6.0
100,8,0.9513841979206,844.0333333333,2015,0,6.0
5,9,4.923677831888,187.8,2015,0,6.0
100,9,2.213863775134,846.3333333333,2015,0,6.0
5,10,5.68474765867,186.2,2015,0,6.0
100,10,2.269936295226,846.8666666667,2015,0,6.0
5,11,3.129689097404,186.6,2015,0,6.0
100,11,1.503766737878,849.5333333333,2015,0,6.0
5,12,1.998763568699,188.7,2015,0,6.0
100,12,1.287225717679,850.6666666667,2015,0,6.0
5,1,2.484726771712,190.9666666667,2016,0,6.0
100,1,1.156283031218,852.3,2016,0,6.0
5,2,1.957273863256,192.7,2016,0,6.0
100,2,0.7153496611863,850.4,2016,0,6.0
5,3,2.014835357666,193.2333333333,2016,0,6.0
100,3,0.8171321041882,848.7,2016,0,6.0
5,4,1.989975467324,189.5333333333,2016,0,6.0
100,4,0.8012230172753,850.3666666667,2016,0,6.0
5,5,0.722512178123,185.2333333333,2016,0,6.0
100,5,0.5863568531349,850.7333333333,2016,0,6.0
5,6,2.174972847104,184.6,2016,0,6.0
100,6,0.7161356043071,849.4666666667,2016,0,6.0
5,7,0.6526014953852,186.4333333333,2016,0,6.0
100,7,0.4872972834855,848.9,2016,0,6.0
5,8,1.422749757767,188.1333333333,2016,0,6.0
100,8,1.101465724409,850.5333333333,2016,0,6.0
5,9,2.896314673126,189.0333333333,2016,0,6.0
100,9,1.791885937564,848.7333333333,2016,0,6.0
5,10,3.326906055212,190.1666666667,2016,0,6.0
100,10,1.950031422079,848.5333333333,2016,0,6.0
5,11,2.954425543547,189.4333333333,2016,0,6.0
100,11,1.130784334615,850,2016,0,6.0
5,12,3.956985324621,190.6333333333,2016,0,6.0
100,12,1.118180774152,848.7,2016,0,6.0
5,1,1.970224700868,191.4333333333,2017,0,6.0
100,1,0.733076043427,846.4333333333,2017,0,6.0
5,2,1.132173031569,193.4333333333,2017,0,6.0
100,2,0.7357707638294,843.3333333333,2017,0,6.0
5,3,1.140624940395,192,2017,0,6.0
