agebin,month,PfPR,Pop,Year,Run_Number,Sample_ID
5,1,0.498373212228,983.5333333333,2014,0,3.0
5,2,0.4229842132066,981.8333333333,2014,0,3.0
5,3,0.3696897779285,983.1666666667,2014,0,3.0
5,4,0.3343617562299,983.1666666667,2014,0,3.0
5,5,0.2987713820255,982.1333333333,2014,0,3.0
5,6,0.2820582353141,983.3666666667,2014,0,3.0
5,7,0.3045537587117,985.2666666667,2014,0,3.0
5,8,0.3460460088505,986.7666666667,2014,0,3.0
5,9,0.4838666081022,986.5666666667,2014,0,3.0
5,10,0.6020435691644,988.4666666667,2014,0,3.0
5,11,0.649164597732,993.5333333333,2014,0,3.0
5,12,0.6170870134668,992.5666666667,2014,0,3.0
5,1,0.5517056497554,994.7333333333,2015,0,3.0
5,2,0.4944875050114,997.7333333333,2015,0,3.0
5,3,0.4242212460064,1001.6,2015,0,3.0
5,4,0.3608144525402,1001.9,2015,0,3.0
5,5,0.3118915506529,1003.233333333,2015,0,3.0
5,6,0.2702055477949,1002.2,2015,0,3.0
5,7,0.2788247415827,1002.9,2015,0,3.0
5,8,0.3228005987028,1002.166666667,2015,0,3.0
5,9,0.5110447761194,1005,2015,0,3.0
5,10,0.6411111481642,999.5666666667,2015,0,3.0
5,11,0.6906627706203,1003.866666667,2015,0,3.0
5,12,0.6527146694969,1005.033333333,2015,0,3.0
5,1,0.5931073371368,1004.933333333,2016,0,3.0
5,2,0.5341278799549,1004.066666667,2016,0,3.0
5,3,0.4989874174164,1004.033333333,2016,0,3.0
5,4,0.4452086656034,1003.2,2016,0,3.0
5,5,0.3989187746112,998.8666666667,2016,0,3.0
5,6,0.37347708535,998.6333333333,2016,0,3.0
5,7,0.3483198767128,994.9666666667,2016,0,3.0
5,8,0.4159897966033,993.1333333333,2016,0,3.0
5,9,0.5089633409427,992.9333333333,2016,0,3.0
5,10,0.5756741327781,992.6333333333,2016,0,3.0
5,11,0.5725252525253,990,2016,0,3.0
5,12,0.5733117561781,988.7,2016,0,3.0
5,1,0.5169862092163,991,2017,0,3.0
5,2,0.4677949061662,994.6666666667,2017,0,3.0
5,3,0.433103540593,996.0666666667,2017,0,3.0
5,4,0.3910651998927,993.8666666667,2017,0,3.0
5,5,0.3210418691965,994.3666666667,2017,0,3.0
5,6,0.3162124154557,995.5333333333,2017,0,3.0
5,7,0.3246466135191,995.1333333333,2017,0,3.0
5,8,0.3890191611952,995.0666666667,2017,0,3.0
5,9,0.4823482079995,994.2333333333,2017,0,3.0
5,10,0.5389336016097,994,2017,0,3.0
5,11,0.5351938502674,997.3333333333,2017,0,3.0
5,12,0.5499966557421,996.7333333333,2017,0,3.0
5,1,0.5331675515828,991.9333333333,2018,0,3.0
5,2,0.4756531667674,992.6,2018,0,3.0
5,3,0.4138984986397,992.4333333333,2018,0,3.0
5,4,0.3746474143721,992.6666666667,2018,0,3.0
5,5,0.3004988783607,995.5666666667,2018,0,3.0
5,6,0.2563586336487,993.4,2018,0,3.0
5,7,0.2566333188343,996.2333333333,2018,0,3.0
5,8,0.3271387912272,995.5,2018,0,3.0
5,9,0.4484134970148,993.8,2018,0,3.0
5,10,0.5152920615716,991.8,2018,0,3.0
5,11,0.5544514433927,989.5666666667,2018,0,3.0
5,12,0.5455306607723,995.3,2018,0,3.0
5,1,0.4831773253911,1018.466666667,2014,0,6.0
5,2,0.4031989554431,1021.166666667,2014,0,6.0
5,3,0.3589560010414,1024.266666667,2014,0,6.0
5,4,0.3106218970473,1020.533333333,2014,0,6.0
5,5,0.2769467447874,1018.366666667,2014,0,6.0
5,6,0.2497550140459,1020.466666667,2014,0,6.0
5,7,0.2752344541385,1020.1,2014,0,6.0
5,8,0.3242361994196,1022.3,2014,0,6.0
5,9,0.4906214320665,1021.833333333,2014,0,6.0
5,10,0.5986550013058,1021.066666667,2014,0,6.0
5,11,0.6492206726825,1015.833333333,2014,0,6.0
5,12,0.6078572834,1016.466666667,2014,0,6.0
5,1,0.5189650102911,1020.3,2015,0,6.0
5,2,0.4521716395961,1019.966666667,2015,0,6.0
5,3,0.3923357664234,1022.933333333,2015,0,6.0
5,4,0.3656602424518,1025.633333333,2015,0,6.0
5,5,0.3231069223269,1025.666666667,2015,0,6.0
