agebin,month,Cases,Pop,Year,Run_Number,Sample_ID
5,1,2.70475821197,170.9333333333,2015,0,7.0
100,1,1.080538556911,821.9666666667,2015,0,7.0
5,2,2.744890116155,172.8666666667,2015,0,7.0
100,2,0.7857432859018,820.6666666667,2015,0,7.0
5,3,2.495726555586,175.5,2015,0,7.0
100,3,0.874979712069,820.4,2015,0,7.0
5,4,1.847235202789,177.8333333333,2015,0,7.0
100,4,0.6826590783894,819.8333333333,2015,0,7.0
5,5,1.799734503031,175.7666666667,2015,0,7.0
100,5,0.7855518674478,820.8666666667,2015,0,7.0
5,6,2.011592626572,175.4,2015,0,7.0
100,6,0.5924363061786,821.4666666667,2015,0,7.0
5,7,1.642294764519,177.8,2015,0,7.0
100,7,0.5338425412774,820.4666666667,2015,0,7.0
5,8,2.195188701153,182.9,2015,0,7.0
100,8,0.6832424420863,819.1333333333,2015,0,7.0
5,9,2.931191802025,182.6333333333,2015,0,7.0
100,9,0.8197223488241,816.3333333333,2015,0,7.0
5,10,4.63450036943,183.7666666667,2015,0,7.0
100,10,1.58591571264,813.2,2015,0,7.0
5,11,3.915294870734,180.2333333333,2015,0,7.0
100,11,1.878292869776,816.1666666667,2015,0,7.0
5,12,3.190440759063,179.2333333333,2015,0,7.0
100,12,1.381000796333,819.3333333333,2015,0,7.0
5,1,3.197577022016,178.8333333333,2016,0,7.0
100,1,1.221333527938,816.8666666667,2016,0,7.0
5,2,3.677238956094,178.6666666667,2016,0,7.0
100,2,1.204767756164,818,2016,0,7.0
5,3,3.057520464063,179.0666666667,2016,0,7.0
100,3,0.9817826002836,817.9,2016,0,7.0
5,4,1.936516746879,182.2,2016,0,7.0
100,4,0.9100012080744,815.5666666667,2016,0,7.0
5,5,2.110970497131,184.4333333333,2016,0,7.0
100,5,0.7459636311978,815.5,2016,0,7.0
5,6,2.379141658545,184.1,2016,0,7.0
100,6,0.7901723673567,816.0666666667,2016,0,7.0
5,7,1.194328263402,183.3666666667,2016,0,7.0
100,7,0.5208545550704,817.5666666667,2016,0,7.0
5,8,1.462393045425,183.0333333333,2016,0,7.0
100,8,0.549855475314,818.7,2016,0,7.0
5,9,1.767554551363,178.9666666667,2016,0,7.0
100,9,1.006447434425,822.0333333333,2016,0,7.0
5,10,1.980355411768,178.1666666667,2016,0,7.0
100,10,1.258824951947,821.5333333333,2016,0,7.0
5,11,2.175451755524,178.9666666667,2016,0,7.0
100,11,1.304100677371,821,2016,0,7.0
5,12,5.351294562221,175.0666666667,2016,0,7.0
100,12,1.105524622835,825.4,2016,0,7.0
5,1,2.933409824967,174.2,2017,0,7.0
100,1,0.7388962898403,823.3,2017,0,7.0
5,2,2.736447528005,173.4,2017,0,7.0
100,2,0.9312732964754,823.0666666667,2017,0,7.0
5,3,2.503333836794,174.9666666667,2017,0,7.0
100,3,0.6660313904285,822.0333333333,2017,0,7.0
5,4,2.448725365102,173.9,2017,0,7.0
100,4,0.7393153849989,822.8333333333,2017,0,7.0
5,5,2.009683027864,175.5666666667,2017,0,7.0
100,5,0.5930860713124,820.5666666667,2017,0,7.0
5,6,1.843434378505,178.2,2017,0,7.0
100,6,0.5346679575741,819.2,2017,0,7.0
5,7,1.324990443885,174.4666666667,2017,0,7.0
100,7,0.5656376071274,817.3666666667,2017,0,7.0
5,8,1.173411488533,176.2666666667,2017,0,7.0
100,8,0.8046211637557,816.5333333333,2017,0,7.0
5,9,1.384148597717,175.8,2017,0,7.0
100,9,1.0914714057,813.7333333333,2017,0,7.0
5,10,1.882161989808,174.5333333333,2017,0,7.0
100,10,1.301541091874,813.2666666667,2017,0,7.0
5,11,1.932312250137,176.3,2017,0,7.0
100,11,1.4466963429,815.7666666667,2017,0,7.0
5,12,5.832691527903,173.1333333333,2017,0,7.0
100,12,1.115980418399,817.6666666667,2017,0,7.0
5,1,3.417080618441,174.4666666667,2018,0,7.0
100,1,0.8088476546109,812.2666666667,2018,0,7.0
5,2,3.685463704169,174.9666666667,2018,0,7.0
100,2,1.111842907965,809.7666666667,2018,0,7.0
5,3,2.656579330564,174.0333333333,2018,0,7.0
100,3,0.9018655121326,809.4333333333,2018,0,7.0
5,4,2.166794404387,174.0666666667,2018,0,7.0
100,4,0.586719959043,808.7333333333,2018,0,7.0
5,5,1.522563457489,175.8,2018,0,7.0
100,5,0.5866232709959,808.8666666667,2018,0,7.0
5,6,2.303499720991,174.3,2018,0,7.0
100,6,0.4497104510665,811.6333333333,2018,0,7.0
5,7,1.190978832543,173.6666666667,2018,0,7.0
100,7,0.2698484491557,811.5666666667,2018,0,7.0
5,8,1.197876475751,172.6666666667,2018,0,7.0
100,8,0.4946408662945,811.7,2018,0,7.0
5,9,0.6360116377473,172.1666666667,2018,0,7.0
100,9,0.8238263148814,812.2666666667,2018,0,7.0
5,10,1.28571434319,170.3333333333,2018,0,7.0
100,10,1.137491300702,812.9,2018,0,7.0
5,11,2.343841195107,171.3,2018,0,7.0
100,11,1.182343787514,812.9333333333,2018,0,7.0
5,12,5.224371552467,172.3333333333,2018,0,7.0
100,12,1.31531534344,814,2018,0,7.0
5,1,1.79839861393,162.3666666667,2015,0,15.0
100,1,1.118400374427,848.5333333333,2015,0,15.0
5,2,1.965617194772,160.9333333333,2015,0,15.0
100,2,1.015159811825,850.9333333333,2015,0,15.0
5,3,2.111134141684,161.3666666667,2015,0,15.0
100,3,0.7991867139935,852.5333333333,2015,0,15.0
5,4,0.6717791631818,163,2015,0,15.0
100,4,0.6995892906561,852.1666666667,2015,0,15.0
5,5,1.276748970151,162,2015,0,15.0
100,5,0.6731410734355,849.5,2015,0,15.0
5,6,1.054913267493,161.4666666667,2015,0,15.0
100,6,0.6298533119261,849.9333333333,2015,0,15.0
5,7,1.053825542331,161.6333333333,2015,0,15.0
100,7,0.4589391052723,848.3333333333,2015,0,15.0
5,8,1.566523566842,163.1,2015,0,15.0
100,8,0.6319102942944,847.1666666667,2015,0,15.0
5,9,2.670731574297,164,2015,0,15.0
100,9,1.163747308776,846.8333333333,2015,0,15.0
5,10,3.959271267056,162.8666666667,2015,0,15.0
100,10,1.508680041879,846.7666666667,2015,0,15.0
5,11,3.08048582077,161.9333333333,2015,0,15.0
100,11,2.213776573539,846.3666666667,2015,0,15.0
5,12,3.798979528248,163.3333333333,2015,0,15.0
100,12,1.437687128782,846.2666666667,2015,0,15.0
5,1,2.609272785485,163.2,2016,0,15.0
100,1,1.278685314581,846.8333333333,2016,0,15.0
5,2,3.196537695825,163.6666666667,2016,0,15.0
100,2,1.073866314255,849.7333333333,2016,0,15.0
5,3,2.651866793633,165.1666666667,2016,0,15.0
100,3,1.207371801138,846.4666666667,2016,0,15.0
5,4,1.618625357747,165.3666666667,2016,0,15.0
100,4,0.9480892438442,846.9666666667,2016,0,15.0
5,5,2.060068637133,165.3666666667,2016,0,15.0
100,5,0.846301949583,848.2,2016,0,15.0
5,6,1.924949228764,164.3333333333,2016,0,15.0
100,6,0.7888635667041,848.2666666667,2016,0,15.0
5,7,1.133305728436,161.0333333333,2016,0,15.0
100,7,0.6001409366727,851.4666666667,2016,0,15.0
5,8,0.8949733972549,163.1333333333,2016,0,15.0
100,8,0.5993197448552,852.6333333333,2016,0,15.0
5,9,1.932790234685,163.6666666667,2016,0,15.0
100,9,1.294225372374,855.4666666667,2016,0,15.0
5,10,2.233326584101,163.4333333333,2016,0,15.0
100,10,1.44892001152,856.5,2016,0,15.0
5,11,1.341911718249,163.2,2016,0,15.0
100,11,1.53486745432,856.1,2016,0,15.0
5,12,5.507748603821,163.4666666667,2016,0,15.0
100,12,1.251607365906,855.4333333333,2016,0,15.0
5,1,2.556533813477,166.5666666667,2017,0,15.0
100,1,1.125883391127,853.7,2017,0,15.0
5,2,3.064161524177,166.7666666667,2017,0,15.0
100,2,0.8272762745619,853,2017,0,15.0
5,3,2.62485024333,166.8666666667,2017,0,15.0
100,3,0.7709156535566,852.2333333333,2017,0,15.0
5,4,1.989703148603,165.1,2017,0,15.0
100,4,0.6268784999847,853.9666666667,2017,0,15.0
5,5,1.519024930894,168.2,2017,0,15.0
100,5,0.5556639907882,853.9333333333,2017,0,15.0
5,6,1.534534558654,166.5,2017,0,15.0
100,6,0.3841506270692,855.1333333333,2017,0,15.0
5,7,1.028582975268,165.6,2017,0,15.0
100,7,0.4418196082115,853.6666666667,2017,0,15.0
5,8,0.6731557399035,162.6666666667,2017,0,15.0
100,8,0.512041144073,855.4,2017,0,15.0
5,9,0.9132610559464,159.8666666667,2017,0,15.0
100,9,0.7401630058885,854.7666666667,2017,0,15.0
5,10,1.635723508894,156.2,2017,0,15.0
100,10,1.532897841185,857.2,2017,0,15.0
5,11,3.125,155.7333333333,2017,0,15.0
100,11,1.8964715451,859.6666666667,2017,0,15.0
5,12,5.190691843629,154.7,2017,0,15.0
100,12,1.396090052091,862.7666666667,2017,0,15.0
5,1,3.20999571681,155.4,2018,0,15.0
100,1,1.144865244627,860.8,2018,0,15.0
5,2,2.508052349091,155.2333333333,2018,0,15.0
100,2,1.061499095522,859.6333333333,2018,0,15.0
5,3,2.371670007706,153.9,2018,0,15.0
100,3,0.9197875438258,859.8,2018,0,15.0
5,4,1.823810577393,153.4333333333,2018,0,15.0
100,4,0.7047964725643,863.1333333333,2018,0,15.0
5,5,1.925698041916,151.6333333333,2018,0,15.0
100,5,0.5193032529205,866.8666666667,2018,0,15.0
5,6,1.944506049156,150.1666666667,2018,0,15.0
100,6,0.4480589330196,868.9333333333,2018,0,15.0
5,7,0.573384180665,148.5333333333,2018,0,15.0
100,7,0.4051519501954,870.8666666667,2018,0,15.0
5,8,0.5606759041548,151.9,2018,0,15.0
100,8,0.6167434863746,868,2018,0,15.0
5,9,0.8703663349152,153.7666666667,2018,0,15.0
100,9,0.7437809845433,866.9666666667,2018,0,15.0
5,10,1.73359246552,154.4,2018,0,15.0
100,10,1.572186768055,866.7333333333,2018,0,15.0
5,11,1.792654320598,156.1,2018,0,15.0
100,11,1.745401259512,864.3666666667,2018,0,15.0
5,12,4.880902767181,159.5333333333,2018,0,15.0
100,12,1.353627473116,862.8666666667,2018,0,15.0
5,1,2.737834021449,182.2,2015,0,3.0
100,1,1.135665547103,835.6333333333,2015,0,3.0
5,2,2.401315748692,182.4,2015,0,3.0
100,2,1.004667313769,835.6,2015,0,3.0
5,3,1.863603234291,182.8,2015,0,3.0
100,3,0.9029967021197,835.3666666667,2015,0,3.0
5,4,1.809585034847,181.5333333333,2015,0,3.0
100,4,0.6699385624379,835.4,2015,0,3.0
5,5,1.481276452541,180.7,2015,0,3.0
100,5,0.4811840783805,834.4,2015,0,3.0
5,6,1.131886176765,182.7333333333,2015,0,3.0
100,6,0.4544906858355,829.8666666667,2015,0,3.0
5,7,0.9945503622293,183.5,2015,0,3.0
100,7,0.4241634821519,831.8333333333,2015,0,3.0
5,8,1.207498580217,181.3666666667,2015,0,3.0
100,8,0.6995129138231,834.8666666667,2015,0,3.0
5,9,3.402311727405,178.8,2015,0,3.0
100,9,1.134624570608,836.4,2015,0,3.0
5,10,3.816280603409,178.5333333333,2015,0,3.0
100,10,2.036018781364,836.6,2015,0,3.0
5,11,3.914393261075,177.1666666667,2015,0,3.0
100,11,1.719498543069,834.9333333333,2015,0,3.0
5,12,3.37580229342,176.6,2015,0,3.0
100,12,1.409827570431,837.1,2015,0,3.0
5,1,2.769455127418,171.3333333333,2016,0,3.0
100,1,1.510304778814,837.8,2016,0,3.0
5,2,3.529980778694,172.3333333333,2016,0,3.0
100,2,1.060117777437,837.8,2016,0,3.0
5,3,1.894827984273,173.3666666667,2016,0,3.0
100,3,1.005228700116,835.1333333333,2016,0,3.0
5,4,2.275647170842,176.4333333333,2016,0,3.0
100,4,0.8750549331307,834.2333333333,2016,0,3.0
5,5,2.219266653061,175.4333333333,2016,0,3.0
100,5,0.9442034550011,837.5666666667,2016,0,3.0
5,6,1.87250623852,175.4333333333,2016,0,3.0
100,6,0.8119165822864,839.1666666667,2016,0,3.0
5,7,1.163946703076,177.7,2016,0,3.0
100,7,0.4068795405328,837.2666666667,2016,0,3.0
5,8,0.5498023033142,177.0333333333,2016,0,3.0
100,8,0.6085990089923,839.6333333333,2016,0,3.0
5,9,1.454459242523,175.6666666667,2016,0,3.0
100,9,0.9985726475716,840.7,2016,0,3.0
5,10,1.953737348318,174.3666666667,2016,0,3.0
100,10,1.252909848467,844.8333333333,2016,0,3.0
5,11,2.571931868792,170.3,2016,0,3.0
100,11,1.525871623307,845.2,2016,0,3.0
5,12,3.657170757651,169.6666666667,2016,0,3.0
100,12,1.216908093542,839.8333333333,2016,0,3.0
5,1,2.71694406867,170.1666666667,2017,0,3.0
100,1,1.177138078026,837.2,2017,0,3.0
5,2,1.841645732522,171.7666666667,2017,0,3.0
100,2,0.9294922947884,837.7333333333,2017,0,3.0
5,3,1.607313886285,174.1,2017,0,3.0
100,3,0.828950503841,836.6,2017,0,3.0
5,4,1.357408486307,170.3,2017,0,3.0
100,4,0.6515271775424,840.3333333333,2017,0,3.0
5,5,1.219536200166,169.6,2017,0,3.0
100,5,0.3909473111853,840.2666666667,2017,0,3.0
5,6,1.936149224639,169.6666666667,2017,0,3.0
100,6,0.3042270233855,839.8333333333,2017,0,3.0
5,7,0.7173742353916,169.6,2017,0,3.0
100,7,0.5807940289378,837.9333333333,2017,0,3.0
5,8,0.9258536472917,170.8333333333,2017,0,3.0
100,8,0.8877591462806,836,2017,0,3.0
5,9,0.9916553944349,171.7666666667,2017,0,3.0
100,9,1.211024943739,833.8666666667,2017,0,3.0
5,10,1.127848625183,172.6,2017,0,3.0
100,10,1.50470279716,832.8333333333,2017,0,3.0
5,11,1.923302181065,170.8,2017,0,3.0
100,11,1.290996752679,829.3333333333,2017,0,3.0
5,12,5.249211996794,169.2,2017,0,3.0
100,12,1.400896902196,825.0666666667,2017,0,3.0
5,1,3.404445305467,167.9666666667,2018,0,3.0
100,1,1.179464384913,825.2333333333,2018,0,3.0
5,2,2.47673522681,171.9333333333,2018,0,3.0
100,2,1.002666257322,825.1333333333,2018,0,3.0
5,3,2.729626044631,173.8333333333,2018,0,3.0
