agebin,month,PfPR,Pop,Year,Run_Number,Sample_ID
5,1,0.4820807073653,1063.1,2014,0,3.0
5,2,0.4514765289826,1064.433333333,2014,0,3.0
5,3,0.4290062443127,1062.3,2014,0,3.0
5,4,0.3892653240479,1062.6,2014,0,3.0
5,5,0.3376761666145,1064.333333333,2014,0,3.0
5,6,0.2950059527539,1063.933333333,2014,0,3.0
5,7,0.2733711492056,1063.633333333,2014,0,3.0
5,8,0.2880138604505,1058.166666667,2014,0,3.0
5,9,0.3457245554294,1057.2,2014,0,3.0
5,10,0.4632434312455,1054.233333333,2014,0,3.0
5,11,0.5357616730903,1055.133333333,2014,0,3.0
5,12,0.5774901341752,1055.833333333,2014,0,3.0
5,1,0.56182770408,1062.9,2015,0,3.0
5,2,0.505939880262,1063.433333333,2015,0,3.0
5,3,0.4616203355873,1064.8,2015,0,3.0
5,4,0.4042447096955,1069.566666667,2015,0,3.0
5,5,0.3795690889844,1070.6,2015,0,3.0
5,6,0.3156207197111,1070.8,2015,0,3.0
5,7,0.2860076542518,1071.3,2015,0,3.0
5,8,0.2882404127043,1072.6,2015,0,3.0
5,9,0.3626414509378,1075.166666667,2015,0,3.0
5,10,0.5090779746992,1077.7,2015,0,3.0
5,11,0.6113703074309,1078.833333333,2015,0,3.0
5,12,0.6120620404128,1078.866666667,2015,0,3.0
5,1,0.600832434099,1081.166666667,2016,0,3.0
5,2,0.5473149715341,1083.166666667,2016,0,3.0
5,3,0.5205559664694,1081.6,2016,0,3.0
5,4,0.4699320898504,1084.766666667,2016,0,3.0
5,5,0.3999632386729,1088.1,2016,0,3.0
5,6,0.3821295105066,1088.2,2016,0,3.0
5,7,0.3449744202432,1088.1,2016,0,3.0
5,8,0.3416390829962,1087.6,2016,0,3.0
5,9,0.3885658321601,1089.133333333,2016,0,3.0
5,10,0.4576328177539,1090.466666667,2016,0,3.0
5,11,0.5012531328321,1090.6,2016,0,3.0
5,12,0.5270874142997,1089.066666667,2016,0,3.0
5,1,0.5313650871593,1086.133333333,2017,0,3.0
5,2,0.4942479237158,1083.666666667,2017,0,3.0
5,3,0.44992934816,1085.133333333,2017,0,3.0
5,4,0.4029645055584,1088.433333333,2017,0,3.0
5,5,0.3654023200147,1086.2,2017,0,3.0
5,6,0.3061092654116,1083.6,2017,0,3.0
5,7,0.2701993704092,1080.066666667,2017,0,3.0
5,8,0.293948838214,1080.233333333,2017,0,3.0
5,9,0.3401606425703,1079,2017,0,3.0
5,10,0.4316186472116,1078.266666667,2017,0,3.0
5,11,0.4865324550824,1077.9,2017,0,3.0
5,12,0.5320998731475,1077.366666667,2017,0,3.0
5,1,0.5130453644026,1075.733333333,2018,0,3.0
5,2,0.4762790121161,1075.7,2018,0,3.0
5,3,0.447846120543,1077.9,2018,0,3.0
5,4,0.3894567304714,1076.2,2018,0,3.0
5,5,0.3399231531978,1075.733333333,2018,0,3.0
5,6,0.30853432282,1078,2018,0,3.0
5,7,0.2792645241038,1078.666666667,2018,0,3.0
5,8,0.2529726057012,1079.3,2018,0,3.0
5,9,0.3197936615803,1079.133333333,2018,0,3.0
5,10,0.410866873065,1076.666666667,2018,0,3.0
5,11,0.4616791715756,1075.133333333,2018,0,3.0
5,12,0.5074112053696,1072.7,2018,0,3.0
5,1,0.5022939511275,1024.433333333,2014,0,2.0
5,2,0.4589436596744,1021.766666667,2014,0,2.0
5,3,0.4418635084735,1018.866666667,2014,0,2.0
5,4,0.3966855533357,1017.766666667,2014,0,2.0
5,5,0.3565708284101,1015.6,2014,0,2.0
5,6,0.3156312297788,1019.966666667,2014,0,2.0
5,7,0.2940429274012,1023.433333333,2014,0,2.0
5,8,0.3261067708333,1024,2014,0,2.0
5,9,0.3795660981507,1020.2,2014,0,2.0
5,10,0.4689544621827,1018.933333333,2014,0,2.0
5,11,0.5394495412844,1017.333333333,2014,0,2.0
5,12,0.5898606912866,1014.533333333,2014,0,2.0
5,1,0.5656777577446,1016.833333333,2015,0,2.0
5,2,0.5389750638131,1018.6,2015,0,2.0
5,3,0.4917215828989,1016.7,2015,0,2.0
5,4,0.4521855690326,1019.566666667,2015,0,2.0
5,5,0.4123580101841,1021.2,2015,0,2.0
5,6,0.3579678935004,1021.6,2015,0,2.0
5,7,0.3049631513729,1022.2,2015,0,2.0
5,8,0.3274428613348,1022.366666667,2015,0,2.0
5,9,0.4082416509342,1024.066666667,2015,0,2.0
5,10,0.551811453058,1026.8,2015,0,2.0
5,11,0.6108763489793,1025.466666667,2015,0,2.0
5,12,0.6179329627101,1025.3,2015,0,2.0
5,1,0.6092896174863,1024.8,2016,0,2.0
5,2,0.5636381310349,1028.733333333,2016,0,2.0
5,3,0.5388787839418,1026.266666667,2016,0,2.0
5,4,0.4881840998729,1022.633333333,2016,0,2.0
5,5,0.4603117662405,1022.133333333,2016,0,2.0
5,6,0.4117320079783,1019.433333333,2016,0,2.0
5,7,0.3796819384123,1020.766666667,2016,0,2.0
5,8,0.3454658020789,1022.966666667,2016,0,2.0
5,9,0.4163018621366,1020.333333333,2016,0,2.0
5,10,0.4784457382089,1019.133333333,2016,0,2.0
5,11,0.5022494620852,1022.466666667,2016,0,2.0
5,12,0.5421686746988,1026.433333333,2016,0,2.0
5,1,0.5297771995446,1024.833333333,2017,0,2.0
5,2,0.5002276274714,1025.066666667,2017,0,2.0
5,3,0.4681970193837,1026.633333333,2017,0,2.0
5,4,0.4099471517038,1028.1,2017,0,2.0
5,5,0.3806832943622,1026.4,2017,0,2.0
5,6,0.3382879073701,1024.866666667,2017,0,2.0
5,7,0.32544647198,1028.433333333,2017,0,2.0
5,8,0.3534608290457,1030.1,2017,0,2.0
5,9,0.4134201237087,1029.3,2017,0,2.0
5,10,0.4680012915725,1032.333333333,2017,0,2.0
5,11,0.4929804744231,1032.833333333,2017,0,2.0
5,12,0.517092910327,1029.666666667,2017,0,2.0
5,1,0.527214964178,1028.233333333,2018,0,2.0
5,2,0.490366586927,1031.133333333,2018,0,2.0
5,3,0.4396615752252,1032.233333333,2018,0,2.0
5,4,0.4009888192335,1031.533333333,2018,0,2.0
5,5,0.3646294560615,1031.366666667,2018,0,2.0
5,6,0.3108108108108,1033.533333333,2018,0,2.0
5,7,0.2627786534564,1036.233333333,2018,0,2.0
5,8,0.277087147859,1037.7,2018,0,2.0
5,9,0.3278308717058,1035.9,2018,0,2.0
5,10,0.4080602103503,1036.366666667,2018,0,2.0
5,11,0.4700939994849,1035.466666667,2018,0,2.0
5,12,0.5124770583121,1035.233333333,2018,0,2.0
5,1,0.593409731891,933.7,2014,0,1.0
5,2,0.5681379901436,933.4,2014,0,1.0
5,3,0.5763508222396,936.4666666667,2014,0,1.0
5,4,0.5488845261467,933.8333333333,2014,0,1.0
5,5,0.5672402123188,935.7,2014,0,1.0
5,6,0.5303879157507,940.0666666667,2014,0,1.0
5,7,0.5560477726193,940.5666666667,2014,0,1.0
5,8,0.5710847637586,941.8333333333,2014,0,1.0
5,9,0.5992576882291,943,2014,0,1.0
5,10,0.6015688491573,943.3666666667,2014,0,1.0
5,11,0.6127367825841,943.2,2014,0,1.0
5,12,0.5955827961534,946.3,2014,0,1.0
5,1,0.6038897095027,947.8,2015,0,1.0
5,2,0.5713934368632,948.7333333333,2015,0,1.0
5,3,0.569289179498,948.2,2015,0,1.0
5,4,0.5754673802063,946.7666666667,2015,0,1.0
5,5,0.5744036083019,945.9666666667,2015,0,1.0
5,6,0.5802590819487,946.9333333333,2015,0,1.0
5,7,0.5850337742753,947.4666666667,2015,0,1.0
5,8,0.5639706918416,946.2666666667,2015,0,1.0
5,9,0.596684303351,945,2015,0,1.0
5,10,0.613919569527,941.6,2015,0,1.0
5,11,0.6374482245902,941.5666666667,2015,0,1.0
5,12,0.6095008337177,939.5666666667,2015,0,1.0
5,1,0.6041231270589,941.0333333333,2016,0,1.0
5,2,0.5945869549855,943.4,2016,0,1.0
5,3,0.5551647733268,947.7666666667,2016,0,1.0
5,4,0.5900309119011,948.9333333333,2016,0,1.0
5,5,0.5652204511067,947.3,2016,0,1.0
5,6,0.553636747327,947.7333333333,2016,0,1.0
5,7,0.5353982300885,949.2,2016,0,1.0
5,8,0.4936282253818,949.5,2016,0,1.0
5,9,0.5081046944074,950.0666666667,2016,0,1.0
5,10,0.5155222726154,948.1,2016,0,1.0
5,11,0.5342586085734,948.6666666667,2016,0,1.0
5,12,0.5445186226283,948.6666666667,2016,0,1.0
5,1,0.5445353368676,949.4333333333,2017,0,1.0
5,2,0.5358356990152,951.1,2017,0,1.0
5,3,0.5322608786684,955.2333333333,2017,0,1.0
5,4,0.5289913182943,956.0333333333,2017,0,1.0
5,5,0.5000522848479,956.3,2017,0,1.0
5,6,0.514351240531,959.2666666667,2017,0,1.0
5,7,0.4999653163152,961.0666666667,2017,0,1.0
5,8,0.4694759402655,964.2666666667,2017,0,1.0
5,9,0.4715416249093,964.5666666667,2017,0,1.0
5,10,0.4824092898246,967.3666666667,2017,0,1.0
5,11,0.5164573557825,966.1333333333,2017,0,1.0
5,12,0.5416969068602,964.5,2017,0,1.0
5,1,0.539546460177,964.2666666667,2018,0,1.0
5,2,0.5311312279732,964.7333333333,2018,0,1.0
5,3,0.5145816015517,962.4,2018,0,1.0
5,4,0.5145960154953,963.7333333333,2018,0,1.0
5,5,0.5134324240439,966.5666666667,2018,0,1.0
5,6,0.4962274504424,971.9333333333,2018,0,1.0
5,7,0.4885376035037,974.2,2018,0,1.0
5,8,0.4487358831758,976.9666666667,2018,0,1.0
5,9,0.4632701018288,978.7666666667,2018,0,1.0
5,10,0.4769220288177,978.5666666667,2018,0,1.0
5,11,0.4823714119936,976.6333333333,2018,0,1.0
5,12,0.5364713110557,976.5666666667,2018,0,1.0
5,1,0.5115975275601,1046.2,2014,0,14.0
5,2,0.5041495755032,1048.3,2014,0,14.0
5,3,0.502100305499,1047.466666667,2014,0,14.0
5,4,0.493079915811,1045.266666667,2014,0,14.0
5,5,0.5150704987428,1047.3,2014,0,14.0
5,6,0.4849330711159,1050.866666667,2014,0,14.0
5,7,0.5176105409857,1052.4,2014,0,14.0
5,8,0.5051621484672,1052.533333333,2014,0,14.0
5,9,0.5418953647007,1050.633333333,2014,0,14.0
5,10,0.5663380147735,1051.433333333,2014,0,14.0
5,11,0.6023308246801,1049.7,2014,0,14.0
5,12,0.5915327819501,1051.9,2014,0,14.0
5,1,0.5904626559293,1055.5,2015,0,14.0
5,2,0.5623164608924,1055.633333333,2015,0,14.0
5,3,0.5405627050214,1056.8,2015,0,14.0
5,4,0.5427126146064,1054.333333333,2015,0,14.0
5,5,0.5264241809771,1052.066666667,2015,0,14.0
5,6,0.520904816368,1049.2,2015,0,14.0
5,7,0.5090718105424,1047.2,2015,0,14.0
5,8,0.5261484660626,1048.5,2015,0,14.0
5,9,0.5340808029475,1049.466666667,2015,0,14.0
5,10,0.5792601538168,1048.866666667,2015,0,14.0
5,11,0.621252625549,1047.4,2015,0,14.0
5,12,0.6189473684211,1045,2015,0,14.0
5,1,0.6073022959184,1045.333333333,2016,0,14.0
5,2,0.5656169235187,1044.7,2016,0,14.0
5,3,0.5808117845869,1045.433333333,2016,0,14.0
5,4,0.5513106703234,1045.266666667,2016,0,14.0
5,5,0.524292339677,1042.166666667,2016,0,14.0
5,6,0.53003003003,1043.4,2016,0,14.0
5,7,0.510367487559,1044.933333333,2016,0,14.0
5,8,0.4562058945621,1043.9,2016,0,14.0
5,9,0.4830416453756,1043.733333333,2016,0,14.0
5,10,0.4911432140684,1040.633333333,2016,0,14.0
5,11,0.5055008685582,1036.2,2016,0,14.0
5,12,0.5384813136669,1037.3,2016,0,14.0
5,1,0.5413857317151,1038.2,2017,0,14.0
5,2,0.5082135853666,1036.9,2017,0,14.0
5,3,0.52235785416,1037.666666667,2017,0,14.0
5,4,0.50590121873,1039.333333333,2017,0,14.0
5,5,0.5073788899583,1039,2017,0,14.0
5,6,0.4630646248676,1038.3,2017,0,14.0
5,7,0.4540616785279,1039.8,2017,0,14.0
5,8,0.4577864775535,1038.766666667,2017,0,14.0
5,9,0.4741420821161,1038.366666667,2017,0,14.0
5,10,0.5005611312406,1039.566666667,2017,0,14.0
5,11,0.5237225692776,1040.5,2017,0,14.0
5,12,0.5452599974447,1043.6,2017,0,14.0
5,1,0.5414648138705,1045.866666667,2018,0,14.0
5,2,0.505593625498,1045.833333333,2018,0,14.0
5,3,0.4872104861288,1047.733333333,2018,0,14.0
5,4,0.4690068165892,1046.466666667,2018,0,14.0
5,5,0.462053357983,1045.766666667,2018,0,14.0
5,6,0.4534909729989,1043.166666667,2018,0,14.0
5,7,0.4294207901803,1042.8,2018,0,14.0
5,8,0.4155694007322,1037.933333333,2018,0,14.0
5,9,0.4298086866598,1031.466666667,2018,0,14.0
5,10,0.4604581931142,1030.133333333,2018,0,14.0
5,11,0.474862504044,1030.333333333,2018,0,14.0
5,12,0.5168706689981,1029.4,2018,0,14.0
5,1,0.5191930605869,1002.966666667,2014,0,16.0
5,2,0.4739552189223,1003.4,2014,0,16.0
5,3,0.4396236451892,1002.6,2014,0,16.0
5,4,0.3860509828621,1005.566666667,2014,0,16.0
5,5,0.3731224773374,1007.533333333,2014,0,16.0
5,6,0.3292719266298,1006.766666667,2014,0,16.0
5,7,0.3199920744997,1009.4,2014,0,16.0
5,8,0.3321146245059,1012,2014,0,16.0
5,9,0.3995658323192,1013.433333333,2014,0,16.0
5,10,0.4823575793416,1014.6,2014,0,16.0
5,11,0.5897131943758,1012.3,2014,0,16.0
5,12,0.5772063659082,1013.733333333,2014,0,16.0
5,1,0.5503448275862,1015,2015,0,16.0
5,2,0.5113882507384,1015.666666667,2015,0,16.0
5,3,0.4738553504565,1014.866666667,2015,0,16.0
5,4,0.4453078890419,1016.6,2015,0,16.0
5,5,0.4036757251709,1019.3,2015,0,16.0
5,6,0.3510870628117,1022.633333333,2015,0,16.0
5,7,0.3281030826945,1021.833333333,2015,0,16.0
5,8,0.3272584754066,1020.6,2015,0,16.0
5,9,0.4143011491995,1018.1,2015,0,16.0
5,10,0.5758339607817,1018.233333333,2015,0,16.0
5,11,0.6042745689373,1016.866666667,2015,0,16.0
5,12,0.6245016310257,1011.633333333,2015,0,16.0
5,1,0.6041467199313,1009.633333333,2016,0,16.0
5,2,0.5743343316986,1012.766666667,2016,0,16.0
5,3,0.5357869853569,1015.266666667,2016,0,16.0
5,4,0.5187992125984,1016,2016,0,16.0
5,5,0.465744443716,1016.866666667,2016,0,16.0
5,6,0.4435287937488,1015.266666667,2016,0,16.0
5,7,0.4068269010067,1016.566666667,2016,0,16.0
5,8,0.3836078457055,1017.966666667,2016,0,16.0
5,9,0.4256470819801,1016.1,2016,0,16.0
5,10,0.4706963312988,1015.8,2016,0,16.0
5,11,0.5221416144175,1015.433333333,2016,0,16.0
5,12,0.5300646940987,1015.033333333,2016,0,16.0
5,1,0.5237969937177,1013.433333333,2017,0,16.0
5,2,0.492124560192,1013.7,2017,0,16.0
5,3,0.481601838175,1015.5,2017,0,16.0
5,4,0.4300363660191,1017.433333333,2017,0,16.0
5,5,0.4130577212868,1017.533333333,2017,0,16.0
5,6,0.3371407998953,1018.466666667,2017,0,16.0
5,7,0.3060377235135,1019.7,2017,0,16.0
5,8,0.3609949012943,1019.866666667,2017,0,16.0
5,9,0.4096148807964,1017.866666667,2017,0,16.0
5,10,0.4547743623283,1019.333333333,2017,0,16.0
5,11,0.5140706806283,1018.666666667,2017,0,16.0
5,12,0.5155057798736,1017.9,2017,0,16.0
5,1,0.5328419328419,1017.5,2018,0,16.0
5,2,0.5030255454159,1019.1,2018,0,16.0
5,3,0.460323183323,1016.966666667,2018,0,16.0
5,4,0.3957881595374,1014.6,2018,0,16.0
5,5,0.3438856015779,1014,2018,0,16.0
5,6,0.3180830039526,1012,2018,0,16.0
5,7,0.2820605780956,1011.366666667,2018,0,16.0
5,8,0.2825376925868,1010.366666667,2018,0,16.0
5,9,0.3392215667535,1011.433333333,2018,0,16.0
5,10,0.4437465057388,1013.566666667,2018,0,16.0
5,11,0.4754519411242,1012.3,2018,0,16.0
5,12,0.5179808860718,1014.966666667,2018,0,16.0
5,1,0.4620041684587,1007.566666667,2014,0,4.0
5,2,0.4077962509108,1006.466666667,2014,0,4.0
5,3,0.3750579048375,1007.4,2014,0,4.0
5,4,0.3709906987521,1007.033333333,2014,0,4.0
5,5,0.3276096396725,1005.566666667,2014,0,4.0
5,6,0.2685562738273,1005.5,2014,0,4.0
5,7,0.2543029259897,1007.066666667,2014,0,4.0
5,8,0.2508592200925,1008.666666667,2014,0,4.0
