agebin,month,Cases,Pop,Year,Run_Number,Sample_ID
5,1,1.40204872191,156.2,2015,0,1.0
100,1,1.19242079556,816.2666666667,2015,0,1.0
5,2,1.863829851151,156.6666666667,2015,0,1.0
100,2,0.9684859449044,816.5666666667,2015,0,1.0
5,3,0.8385547176003,159.6,2015,0,1.0
100,3,0.9537419080734,816.4333333333,2015,0,1.0
5,4,2.022368229926,162.4333333333,2015,0,1.0
100,4,0.4765401780605,817,2015,0,1.0
5,5,1.279909260571,161.6,2015,0,1.0
100,5,0.6856699325144,816.2333333333,2015,0,1.0
5,6,1.573598787189,162.3666666667,2015,0,1.0
100,6,0.7015212355182,815.1333333333,2015,0,1.0
5,7,0.9838275387883,160.7666666667,2015,0,1.0
100,7,0.3142552524805,813.0333333333,2015,0,1.0
5,8,1.211366891861,160.7,2015,0,1.0
100,8,0.4790812134743,812.6666666667,2015,0,1.0
5,9,1.900645717978,160.0333333333,2015,0,1.0
100,9,0.6589799150825,812.3666666667,2015,0,1.0
5,10,2.614282771945,158.2333333333,2015,0,1.0
100,10,1.552238769829,815.1666666667,2015,0,1.0
5,11,3.140106394887,162.7333333333,2015,0,1.0
100,11,1.631268201396,812.9666666667,2015,0,1.0
5,12,3.04290368408,163.9333333333,2015,0,1.0
100,12,1.947066020221,812.3333333333,2015,0,1.0
5,1,2.559290602803,161.6333333333,2016,0,1.0
100,1,1.480578563176,813.5333333333,2016,0,1.0
5,2,2.822361573577,159.5,2016,0,1.0
100,2,1.374258268625,814.5,2016,0,1.0
5,3,1.921457238495,158.3,2016,0,1.0
100,3,1.01563141495,814.6,2016,0,1.0
5,4,1.952707022429,155.7666666667,2016,0,1.0
100,4,0.9385331226513,816.7,2016,0,1.0
5,5,1.244406580925,156.4333333333,2016,0,1.0
100,5,0.9092579539865,816.2333333333,2016,0,1.0
5,6,2.022591710091,156.4,2016,0,1.0
100,6,0.5825183149427,814.5666666667,2016,0,1.0
5,7,0.9360974729061,155.9666666667,2016,0,1.0
100,7,0.4474135860801,815.8,2016,0,1.0
5,8,0.38583509624,157.6666666667,2016,0,1.0
100,8,0.4765985310078,816.9,2016,0,1.0
5,9,0.5414282903075,157.3,2016,0,1.0
100,9,0.6699706334621,817.2,2016,0,1.0
5,10,0.9142141342163,159.7,2016,0,1.0
100,10,1.358875739388,814.7666666667,2016,0,1.0
5,11,1.348798960447,162.3666666667,2016,0,1.0
100,11,1.463704098016,814.6,2016,0,1.0
5,12,3.070373415947,162.4666666667,2016,0,1.0
100,12,1.358597842976,814.9333333333,2016,0,1.0
5,1,2.41023516655,161.5333333333,2017,0,1.0
100,1,1.046359231696,813.9333333333,2017,0,1.0
5,2,1.897878572345,160.2666666667,2017,0,1.0
100,2,0.8969161100686,813.9,2017,0,1.0
5,3,1.427836090326,161.9,2017,0,1.0
100,3,0.9551848173141,815.2,2017,0,1.0
5,4,1.658405676484,161.4,2017,0,1.0
100,4,0.6693154200912,818,2017,0,1.0
5,5,0.8269824758172,161.8333333333,2017,0,1.0
100,5,0.6104674804956,817.1333333333,2017,0,1.0
5,6,1.486156284809,163.7333333333,2017,0,1.0
100,6,0.491994115524,816.0666666667,2017,0,1.0
5,7,0.4296644926071,169.9,2017,0,1.0
100,7,0.5075457002968,815.0333333333,2017,0,1.0
5,8,0.7070902734995,172.0666666667,2017,0,1.0
100,8,0.6274814922363,814.3666666667,2017,0,1.0
5,9,0.8534684479237,171.0666666667,2017,0,1.0
100,9,0.790301493369,815.9333333333,2017,0,1.0
5,10,0.9646969586611,176.5666666667,2017,0,1.0
100,10,1.101235345006,817.5666666667,2017,0,1.0
5,11,1.877858251333,174.9333333333,2017,0,1.0
100,11,1.278927652165,818.1333333333,2017,0,1.0
5,12,3.495499119163,174.0333333333,2017,0,1.0
100,12,1.383477321826,817.8666666667,2017,0,1.0
5,1,1.756496541202,173.1666666667,2018,0,1.0
100,1,1.313379123807,815.2,2018,0,1.0
5,2,2.053638473153,177.7333333333,2018,0,1.0
100,2,0.8051141705364,816.0333333333,2018,0,1.0
5,3,1.653142154217,176.6333333333,2018,0,1.0
100,3,0.8187862019986,817.2666666667,2018,0,1.0
5,4,1.651895105839,176.7666666667,2018,0,1.0
100,4,0.5507748741657,817.3333333333,2018,0,1.0
5,5,1.16372846812,177.7333333333,2018,0,1.0
100,5,0.461046366021,818.0666666667,2018,0,1.0
5,6,0.4737623035908,179.7666666667,2018,0,1.0
100,6,0.5365017168224,816.4,2018,0,1.0
5,7,0.8055912852287,181.2333333333,2018,0,1.0
100,7,0.4479810129851,814.7666666667,2018,0,1.0
5,8,0.2744360864162,177.3333333333,2018,0,1.0
100,8,0.3427369892597,816.4666666667,2018,0,1.0
5,9,0.4799023494124,177.4666666667,2018,0,1.0
100,9,0.6547619067132,817.6,2018,0,1.0
5,10,0.7439318075776,179.9,2018,0,1.0
100,10,1.087240398861,816.9,2018,0,1.0
5,11,1.29966262728,177.8666666667,2018,0,1.0
100,11,1.774450522847,815.9333333333,2018,0,1.0
5,12,2.636111050844,180,2018,0,1.0
100,12,1.175786976703,817.4666666667,2018,0,1.0
5,1,2.588652402163,178.6,2015,0,5.0
100,1,1.071672771126,828.7666666667,2015,0,5.0
5,2,1.695151440799,179.4333333333,2015,0,5.0
100,2,1.230583984405,830.5,2015,0,5.0
5,3,1.896455705166,179.6333333333,2015,0,5.0
100,3,0.7038406133652,829.7333333333,2015,0,5.0
5,4,1.541498363018,181.5333333333,2015,0,5.0
100,4,0.5572519209236,829.6666666667,2015,0,5.0
5,5,1.058354496956,183.9333333333,2015,0,5.0
100,5,0.5138157121837,828.7666666667,2015,0,5.0
5,6,0.9895174205303,184.4333333333,2015,0,5.0
100,6,0.4841237822548,829.3333333333,2015,0,5.0
5,7,1.253615371883,184.4,2015,0,5.0
100,7,0.4109864383936,828.9,2015,0,5.0
5,8,0.9889812022448,184.5333333333,2015,0,5.0
100,8,0.4850791376084,827.7,2015,0,5.0
5,9,1.643551886082,185.0666666667,2015,0,5.0
100,9,0.9691824819893,828.5333333333,2015,0,5.0
5,10,3.339432924986,182.1666666667,2015,0,5.0
100,10,1.7589655146,830.0333333333,2015,0,5.0
5,11,3.43260204792,180.7666666667,2015,0,5.0
100,11,2.105684816837,832.0333333333,2015,0,5.0
5,12,2.691740393639,180.8,2015,0,5.0
100,12,1.885436307639,832.4333333333,2015,0,5.0
5,1,2.519589655101,178.6666666667,2016,0,5.0
100,1,1.390448282473,831.2666666667,2016,0,5.0
5,2,3.083562910557,181.5,2016,0,5.0
100,2,1.305667170323,829.3333333333,2016,0,5.0
5,3,1.870082437992,182.1666666667,2016,0,5.0
100,3,1.23459770903,827.8,2016,0,5.0
5,4,1.433514118195,178.2333333333,2016,0,5.0
100,4,0.7344655692577,828.2666666667,2016,0,5.0
5,5,1.180780179799,175.1666666667,2016,0,5.0
