agebin,month,PfPR,Pop,Year,Run_Number,Sample_ID
5,1,0.5386062764599,992.0666666667,2014,0,1.0
5,2,0.4820862289994,988.0666666667,2014,0,1.0
5,3,0.467218654951,986.3333333333,2014,0,1.0
5,4,0.433456093523,986.5666666667,2014,0,1.0
5,5,0.3941750841751,990,2014,0,1.0
5,6,0.3621959834494,990.9,2014,0,1.0
5,7,0.3347799757771,990.8,2014,0,1.0
5,8,0.3615958416309,987.5666666667,2014,0,1.0
5,9,0.4041784798164,987.6,2014,0,1.0
5,10,0.5184685444426,988.1666666667,2014,0,1.0
5,11,0.5748736948467,989.6666666667,2014,0,1.0
5,12,0.6061861922572,989.3,2014,0,1.0
5,1,0.5913518250143,989.0333333333,2015,0,1.0
5,2,0.564593462993,987.2,2015,0,1.0
5,3,0.5224899462674,986.3666666667,2015,0,1.0
5,4,0.4738218117615,981.7333333333,2015,0,1.0
5,5,0.4360626823146,982.7333333333,2015,0,1.0
5,6,0.3904232607001,983.6333333333,2015,0,1.0
5,7,0.3715895208362,982.2666666667,2015,0,1.0
5,8,0.3532525704978,982.3,2015,0,1.0
5,9,0.4631161434674,983.2666666667,2015,0,1.0
5,10,0.564990689013,984.5,2015,0,1.0
5,11,0.6121203904555,983.4666666667,2015,0,1.0
5,12,0.6304813015862,981.3666666667,2015,0,1.0
5,1,0.6265178753138,982.7333333333,2016,0,1.0
5,2,0.5827520823458,984.4666666667,2016,0,1.0
5,3,0.5516369398833,988.6333333333,2016,0,1.0
5,4,0.5107193420077,988.8666666667,2016,0,1.0
5,5,0.4762565108571,985.5333333333,2016,0,1.0
5,6,0.451902551418,983.7666666667,2016,0,1.0
5,7,0.4092903050294,980.2333333333,2016,0,1.0
5,8,0.3973173145841,976.6333333333,2016,0,1.0
5,9,0.4519500034151,976.0666666667,2016,0,1.0
5,10,0.4953274215553,977.3333333333,2016,0,1.0
5,11,0.5465378311937,976.2666666667,2016,0,1.0
5,12,0.5577336839589,976.0333333333,2016,0,1.0
5,1,0.5762567355569,977.4,2017,0,1.0
5,2,0.5263642250929,977.9666666667,2017,0,1.0
5,3,0.5085608830867,975.3666666667,2017,0,1.0
5,4,0.4450863123556,980.9333333333,2017,0,1.0
5,5,0.3947948831054,982.3666666667,2017,0,1.0
5,6,0.3641182466871,981,2017,0,1.0
5,7,0.3275201031453,982.4333333333,2017,0,1.0
5,8,0.3690217391304,981.3333333333,2017,0,1.0
5,9,0.4101822881241,980.1333333333,2017,0,1.0
5,10,0.461189240852,976.5333333333,2017,0,1.0
5,11,0.5226094666485,977.4666666667,2017,0,1.0
5,12,0.5548015277588,977.4666666667,2017,0,1.0
5,1,0.5610162573975,980.0666666667,2018,0,1.0
5,2,0.5061430078617,979.4333333333,2018,0,1.0
5,3,0.4728666326009,978.5,2018,0,1.0
5,4,0.4410642501874,978.4666666667,2018,0,1.0
5,5,0.3837780659251,976.8666666667,2018,0,1.0
5,6,0.3572257888267,976.1333333333,2018,0,1.0
5,7,0.3015053027711,974.3333333333,2018,0,1.0
5,8,0.3207721216262,975.6666666667,2018,0,1.0
5,9,0.3470634406034,976.7666666667,2018,0,1.0
5,10,0.4413126361656,979.2,2018,0,1.0
5,11,0.4968367346939,980,2018,0,1.0
5,12,0.5574222071076,980.1666666667,2018,0,1.0
5,1,0.4775102999762,978.9666666667,2014,0,10.0
5,2,0.4681068556631,978.2666666667,2014,0,10.0
5,3,0.4137413434312,977.1,2014,0,10.0
5,4,0.3632170555878,975.6333333333,2014,0,10.0
5,5,0.3286923286923,976.8,2014,0,10.0
5,6,0.2973581046531,977.8333333333,2014,0,10.0
5,7,0.2813376188197,974.8666666667,2014,0,10.0
5,8,0.311508004525,972.3666666667,2014,0,10.0
5,9,0.3815658728799,972.8333333333,2014,0,10.0
5,10,0.4902203005971,971.4,2014,0,10.0
5,11,0.5685808717207,968.2,2014,0,10.0
5,12,0.6047232167447,968.2666666667,2014,0,10.0
5,1,0.5625086100014,967.8666666667,2015,0,10.0
5,2,0.526324845148,968.6666666667,2015,0,10.0
5,3,0.4735683576956,969.1666666667,2015,0,10.0
5,4,0.4157295642904,969.3,2015,0,10.0
5,5,0.3823923116527,971.1666666667,2015,0,10.0
5,6,0.3372845935113,972.9666666667,2015,0,10.0
5,7,0.287818580433,973.0666666667,2015,0,10.0
5,8,0.2911448862662,971.5666666667,2015,0,10.0
5,9,0.3943962549911,968.4,2015,0,10.0
5,10,0.547918021008,974.2333333333,2015,0,10.0
5,11,0.609103307194,977.6666666667,2015,0,10.0
5,12,0.619723583878,979.2,2015,0,10.0
5,1,0.6129087135518,979.7,2016,0,10.0
5,2,0.5724403282373,978.9666666667,2016,0,10.0
5,3,0.5114420383906,975.9333333333,2016,0,10.0
5,4,0.4728040656548,970.7333333333,2016,0,10.0
5,5,0.4382157719159,969.2333333333,2016,0,10.0
5,6,0.3952377680044,970.1333333333,2016,0,10.0
5,7,0.3934302564806,972.1333333333,2016,0,10.0
5,8,0.3506738452042,972.0333333333,2016,0,10.0
5,9,0.3902062915496,972.7333333333,2016,0,10.0
5,10,0.4731009400947,971.5333333333,2016,0,10.0
5,11,0.5158363293957,973.5,2016,0,10.0
5,12,0.5645398311746,975.3666666667,2016,0,10.0
5,1,0.5490590481386,977.7333333333,2017,0,10.0
5,2,0.5047192394501,974.7333333333,2017,0,10.0
5,3,0.4565254732213,970.3,2017,0,10.0
5,4,0.3961785187472,971.7,2017,0,10.0
5,5,0.3865569272977,972,2017,0,10.0
5,6,0.3378624120775,971.5,2017,0,10.0
5,7,0.3095604057793,975.9,2017,0,10.0
5,8,0.3344683169328,978.9666666667,2017,0,10.0
5,9,0.4093493582105,979.0333333333,2017,0,10.0
5,10,0.4648406816707,976.0333333333,2017,0,10.0
5,11,0.5099976155602,978.5666666667,2017,0,10.0
5,12,0.5467557251908,978.1333333333,2017,0,10.0
5,1,0.5149373484926,976.3,2018,0,10.0
5,2,0.4893922312186,975.7,2018,0,10.0
5,3,0.4377880184332,976.5,2018,0,10.0
5,4,0.3733934919333,975.2,2018,0,10.0
5,5,0.3312032259167,975.4333333333,2018,0,10.0
5,6,0.2875208780721,977.9,2018,0,10.0
5,7,0.2503245200519,975.8,2018,0,10.0
5,8,0.245143227833,976.3,2018,0,10.0
5,9,0.3420971657151,974.9666666667,2018,0,10.0
5,10,0.4195677450243,974.7333333333,2018,0,10.0
5,11,0.4784716768532,976.2333333333,2018,0,10.0
5,12,0.520283147291,979.4666666667,2018,0,10.0
5,1,0.6185363283051,1012.066666667,2014,0,4.0
5,2,0.5727173948833,1012.366666667,2014,0,4.0
5,3,0.5422416916439,1012.033333333,2014,0,4.0
5,4,0.5071636075531,1009.733333333,2014,0,4.0
5,5,0.4795240456123,1008.5,2014,0,4.0
5,6,0.4444628702199,1005.033333333,2014,0,4.0
5,7,0.4256675966521,1003.6,2014,0,4.0
5,8,0.4631753948462,1002.5,2014,0,4.0
5,9,0.5121780561757,1000.433333333,2014,0,4.0
5,10,0.6051258185686,1002.766666667,2014,0,4.0
5,11,0.6474908200734,1007.633333333,2014,0,4.0
5,12,0.6488950549995,1009.1,2014,0,4.0
5,1,0.6322161377581,1010.466666667,2015,0,4.0
5,2,0.5834405834406,1010.1,2015,0,4.0
5,3,0.5578895300907,1010.833333333,2015,0,4.0
5,4,0.5410999603856,1009.733333333,2015,0,4.0
5,5,0.5167658730159,1008,2015,0,4.0
5,6,0.4766902854116,1006.733333333,2015,0,4.0
5,7,0.4621943532066,1004.7,2015,0,4.0
5,8,0.4548771185035,1005.033333333,2015,0,4.0
5,9,0.5286484328209,1001.8,2015,0,4.0
5,10,0.6134591027265,1000.066666667,2015,0,4.0
5,11,0.6581877583678,999.8666666667,2015,0,4.0
5,12,0.6525912347942,1000.166666667,2015,0,4.0
5,1,0.6359937297802,999.4333333333,2016,0,4.0
5,2,0.6092187708306,1000.133333333,2016,0,4.0
5,3,0.5841377251468,1004.9,2016,0,4.0
5,4,0.5820628397189,1005.733333333,2016,0,4.0
5,5,0.5362160732586,1008.3,2016,0,4.0
5,6,0.4887158506005,1010.266666667,2016,0,4.0
5,7,0.4541214607039,1007.733333333,2016,0,4.0
5,8,0.4255382577012,1006.333333333,2016,0,4.0
5,9,0.4727622586424,1004.733333333,2016,0,4.0
5,10,0.5424604883867,1006.033333333,2016,0,4.0
5,11,0.5607346505768,1005.466666667,2016,0,4.0
5,12,0.5922320419961,1003.266666667,2016,0,4.0
5,1,0.5981480243364,997.1333333333,2017,0,4.0
5,2,0.5603215369734,999.3666666667,2017,0,4.0
5,3,0.5428191046763,1001.5,2017,0,4.0
5,4,0.4906086898707,1002.7,2017,0,4.0
5,5,0.4712472241556,1005.7,2017,0,4.0
5,6,0.4350391091078,1005.733333333,2017,0,4.0
5,7,0.40994734925,1006.633333333,2017,0,4.0
5,8,0.4133086509537,1008.366666667,2017,0,4.0
5,9,0.4562834312884,1009.533333333,2017,0,4.0
5,10,0.4965364823855,1010.533333333,2017,0,4.0
5,11,0.5315591610605,1010.8,2017,0,4.0
5,12,0.5845660015222,1007.3,2017,0,4.0
5,1,0.5844284487882,1009.533333333,2018,0,4.0
5,2,0.5555738949592,1009.766666667,2018,0,4.0
5,3,0.5339818631492,1010.833333333,2018,0,4.0
5,4,0.5172675647121,1009.6,2018,0,4.0
5,5,0.4673586090636,1008.433333333,2018,0,4.0
5,6,0.4247539142499,1009.133333333,2018,0,4.0
5,7,0.3946396782488,1011.133333333,2018,0,4.0
5,8,0.3787948785639,1010.133333333,2018,0,4.0
5,9,0.4397268408551,1010.4,2018,0,4.0
5,10,0.4571183533448,1010.533333333,2018,0,4.0
5,11,0.5136941207453,1012.6,2018,0,4.0
5,12,0.573467978027,1013.366666667,2018,0,4.0
5,1,0.5574481263549,968.7,2014,0,6.0
5,2,0.5216658062296,968.5,2014,0,6.0
5,3,0.4698795180723,971.1,2014,0,6.0
5,4,0.4440249845562,971.2666666667,2014,0,6.0
5,5,0.4016258489401,971.8,2014,0,6.0
5,6,0.3566165130068,972.5666666667,2014,0,6.0
5,7,0.3458602668134,969.4666666667,2014,0,6.0
5,8,0.374785119989,969.5333333333,2014,0,6.0
5,9,0.418038137777,970.1666666667,2014,0,6.0
5,10,0.5341195131202,966.7,2014,0,6.0
5,11,0.6011789851076,966.9333333333,2014,0,6.0
5,12,0.6135322286147,967.5666666667,2014,0,6.0
5,1,0.5874883544391,966.0333333333,2015,0,6.0
5,2,0.5369891360579,966.5,2015,0,6.0
5,3,0.5194201501274,968.0666666667,2015,0,6.0
5,4,0.5045134717693,971.1666666667,2015,0,6.0
5,5,0.4671115674196,974,2015,0,6.0
5,6,0.4226525941866,975.9,2015,0,6.0
5,7,0.3985487404162,973.8666666667,2015,0,6.0
5,8,0.3826603812257,975.8,2015,0,6.0
5,9,0.4477479627672,977.6333333333,2015,0,6.0
5,10,0.5726771867773,980.1333333333,2015,0,6.0
5,11,0.6326973996877,981.9333333333,2015,0,6.0
5,12,0.6478263832107,978.4,2015,0,6.0
5,1,0.6126316507038,977.9666666667,2016,0,6.0
5,2,0.6173895267623,978.3666666667,2016,0,6.0
5,3,0.5560736530411,979.3666666667,2016,0,6.0
5,4,0.515772978129,978.4666666667,2016,0,6.0
5,5,0.4814840096932,976.6333333333,2016,0,6.0
5,6,0.4465567940915,974.8666666667,2016,0,6.0
5,7,0.4165005156411,969.6666666667,2016,0,6.0
5,8,0.3993588196767,966.9666666667,2016,0,6.0
5,9,0.4393380451646,966.8333333333,2016,0,6.0
5,10,0.5073029246228,965.3666666667,2016,0,6.0
5,11,0.5475803944596,965.0333333333,2016,0,6.0
5,12,0.5817228050801,965.8666666667,2016,0,6.0
5,1,0.5786343006464,969.4666666667,2017,0,6.0
5,2,0.5371784289448,969.2,2017,0,6.0
5,3,0.5140486192411,968.0666666667,2017,0,6.0
5,4,0.4736389290385,968.6,2017,0,6.0
5,5,0.4195315191182,967.6666666667,2017,0,6.0
5,6,0.3980367758883,964.4,2017,0,6.0
5,7,0.3808683007894,962.8,2017,0,6.0
5,8,0.3963023344549,960.9666666667,2017,0,6.0
5,9,0.4395783487638,961.3,2017,0,6.0
5,10,0.4889112553361,960.4333333333,2017,0,6.0
5,11,0.5097476667819,964.3333333333,2017,0,6.0
5,12,0.5870158587569,964.7666666667,2017,0,6.0
5,1,0.5387197231834,963.3333333333,2018,0,6.0
5,2,0.5305938915984,963.7,2018,0,6.0
5,3,0.4775954013436,962.6,2018,0,6.0
5,4,0.4724603477597,960.4333333333,2018,0,6.0
5,5,0.402896642528,962.0333333333,2018,0,6.0
5,6,0.3816822947303,963.3666666667,2018,0,6.0
5,7,0.3299996539433,963.2333333333,2018,0,6.0
5,8,0.348371099938,967.9333333333,2018,0,6.0
5,9,0.3815219632914,969.8,2018,0,6.0
5,10,0.450313555234,967.4,2018,0,6.0
5,11,0.477610912097,967.7333333333,2018,0,6.0
5,12,0.5570016871535,968.1,2018,0,6.0
5,1,0.5132313668366,961.1,2014,0,5.0
5,2,0.5040294567181,959.6,2014,0,5.0
5,3,0.4783500852085,958.4333333333,2014,0,5.0
