agebin,month,PfPR,Pop,Year,Run_Number,Sample_ID
5,1,0.5959196206202,977.0333333333,2014,0,3.0
5,2,0.5768391627463,977.8,2014,0,3.0
5,3,0.547053199481,976.2,2014,0,3.0
5,4,0.5486982006543,978.1333333333,2014,0,3.0
5,5,0.4964251668255,979.0666666667,2014,0,3.0
5,6,0.4674403610574,982.3,2014,0,3.0
5,7,0.4827211623328,981.9333333333,2014,0,3.0
5,8,0.4998979522416,979.9333333333,2014,0,3.0
5,9,0.5286829599457,982,2014,0,3.0
5,10,0.6099254742547,984,2014,0,3.0
5,11,0.6453417823918,988.9333333333,2014,0,3.0
5,12,0.6440991490936,991.1,2014,0,3.0
5,1,0.6356313351682,993.1333333333,2015,0,3.0
5,2,0.5969226634415,992.2,2015,0,3.0
5,3,0.5896101279425,992.6333333333,2015,0,3.0
5,4,0.5546667562935,991.7666666667,2015,0,3.0
5,5,0.5231311943558,992.1666666667,2015,0,3.0
5,6,0.4982868659725,992.3333333333,2015,0,3.0
5,7,0.4746916063288,994.4,2015,0,3.0
5,8,0.4912646850911,990.2333333333,2015,0,3.0
5,9,0.5611425873466,988.4,2015,0,3.0
5,10,0.6396765243283,985.1333333333,2015,0,3.0
5,11,0.67080955115,986.9666666667,2015,0,3.0
5,12,0.6647241123762,989.5333333333,2015,0,3.0
5,1,0.6438129908653,988.9,2016,0,3.0
5,2,0.6186283439598,988.1,2016,0,3.0
5,3,0.6005274903632,985.8,2016,0,3.0
5,4,0.5944405087204,988.1,2016,0,3.0
5,5,0.5644721333558,989.8333333333,2016,0,3.0
5,6,0.5303917609047,990.4,2016,0,3.0
5,7,0.4915305505142,991.8,2016,0,3.0
5,8,0.4650175249393,989.0666666667,2016,0,3.0
5,9,0.5001859175878,986.1,2016,0,3.0
5,10,0.5280181154522,986.2666666667,2016,0,3.0
5,11,0.5836993985267,986.4666666667,2016,0,3.0
5,12,0.6162983518901,984.9666666667,2016,0,3.0
5,1,0.6107847465109,981.6333333333,2017,0,3.0
5,2,0.58432304038,982.3333333333,2017,0,3.0
5,3,0.5519918973666,987.3333333333,2017,0,3.0
5,4,0.534551472575,986.9333333333,2017,0,3.0
5,5,0.5049031171019,989.1666666667,2017,0,3.0
5,6,0.4669874814915,990.5333333333,2017,0,3.0
5,7,0.4218823529412,991.6666666667,2017,0,3.0
5,8,0.4292963236777,991.9333333333,2017,0,3.0
5,9,0.4931401160645,993.7,2017,0,3.0
5,10,0.5237616798955,995.3,2017,0,3.0
5,11,0.5475519785379,994,2017,0,3.0
5,12,0.5951877579785,993.3,2017,0,3.0
5,1,0.6047773794767,994.9666666667,2018,0,3.0
5,2,0.5566249706563,993.9666666667,2018,0,3.0
5,3,0.5501004688547,995.3333333333,2018,0,3.0
5,4,0.4993770834035,989.9666666667,2018,0,3.0
5,5,0.4565312658014,988.8333333333,2018,0,3.0
5,6,0.4352303705449,990.4333333333,2018,0,3.0
5,7,0.4106627274559,992.8666666667,2018,0,3.0
5,8,0.3887921799679,995.7333333333,2018,0,3.0
5,9,0.4429496427014,993.5666666667,2018,0,3.0
5,10,0.4723264540338,994.9333333333,2018,0,3.0
5,11,0.5410006019664,996.7333333333,2018,0,3.0
5,12,0.5736426323894,995.8,2018,0,3.0
5,1,0.5000987621807,1012.533333333,2014,0,1.0
5,2,0.4242692358107,1017.2,2014,0,1.0
5,3,0.3831674741391,1018.266666667,2014,0,1.0
5,4,0.366121648136,1019.333333333,2014,0,1.0
5,5,0.3354602270868,1018.7,2014,0,1.0
5,6,0.2907590002293,1017.566666667,2014,0,1.0
5,7,0.3117627785059,1017.333333333,2014,0,1.0
5,8,0.3796861663712,1015.4,2014,0,1.0
5,9,0.5252841377038,1011.833333333,2014,0,1.0
5,10,0.6354973787464,1010.966666667,2014,0,1.0
5,11,0.7006367325393,1010.366666667,2014,0,1.0
5,12,0.6569176998154,1010.933333333,2014,0,1.0
5,1,0.5790619434,1010.6,2015,0,1.0
5,2,0.4894724702626,1011.633333333,2015,0,1.0
5,3,0.435775890447,1012.6,2015,0,1.0
5,4,0.3792853136239,1010.233333333,2015,0,1.0
5,5,0.3417416823293,1010.9,2015,0,1.0
5,6,0.3039834352199,1014.2,2015,0,1.0
5,7,0.2949512843224,1016.1,2015,0,1.0
5,8,0.3809930102058,1015.766666667,2015,0,1.0
5,9,0.5906885245902,1016.666666667,2015,0,1.0
5,10,0.7013995870071,1016.966666667,2015,0,1.0
5,11,0.6939676473495,1011.766666667,2015,0,1.0
5,12,0.6782315622522,1008.8,2015,0,1.0
5,1,0.6100837000033,1007.566666667,2016,0,1.0
5,2,0.5705549862824,1008.433333333,2016,0,1.0
5,3,0.5331851802713,1004.966666667,2016,0,1.0
5,4,0.4712456885115,1005.066666667,2016,0,1.0
5,5,0.4196573549392,1005.9,2016,0,1.0
5,6,0.3830771773261,1008.5,2016,0,1.0
5,7,0.3795063278591,1008.766666667,2016,0,1.0
5,8,0.4533386301188,1006.9,2016,0,1.0
5,9,0.5529329748033,1004.1,2016,0,1.0
5,10,0.5759544008484,1005.866666667,2016,0,1.0
5,11,0.6020942408377,1005.933333333,2016,0,1.0
5,12,0.5938961685188,1004.833333333,2016,0,1.0
5,1,0.5551741376437,1000.166666667,2017,0,1.0
5,2,0.5020507519424,999.6333333333,2017,0,1.0
5,3,0.4228907215118,998.3666666667,2017,0,1.0
5,4,0.387580801822,995.2333333333,2017,0,1.0
5,5,0.33409534055,991.5333333333,2017,0,1.0
5,6,0.3006812309138,993.3,2017,0,1.0
5,7,0.3504302119254,995.6333333333,2017,0,1.0
5,8,0.4441777511084,999.9,2017,0,1.0
5,9,0.5317285923558,1001.2,2017,0,1.0
5,10,0.5645446360089,999.5666666667,2017,0,1.0
5,11,0.5696838602329,1001.666666667,2017,0,1.0
5,12,0.5789771215749,1002.4,2017,0,1.0
5,1,0.5162478839579,1004.233333333,2018,0,1.0
5,2,0.4634938521194,1005.766666667,2018,0,1.0
5,3,0.3986171303801,1007.566666667,2018,0,1.0
5,4,0.3603711066932,1006,2018,0,1.0
5,5,0.3152611109264,1002.766666667,2018,0,1.0
5,6,0.2808239625833,1004.9,2018,0,1.0
5,7,0.2639072410148,1009.066666667,2018,0,1.0
5,8,0.3173776972492,1011.833333333,2018,0,1.0
5,9,0.4623730150902,1013.9,2018,0,1.0
5,10,0.5292670929661,1016.5,2018,0,1.0
5,11,0.5842818606487,1013.266666667,2018,0,1.0
5,12,0.5898483849703,1011.333333333,2018,0,1.0
5,1,0.61979043033,982.9666666667,2014,0,6.0
5,2,0.6031568607526,984.1,2014,0,6.0
5,3,0.554180091572,982.8333333333,2014,0,6.0
5,4,0.5365265802159,981.9333333333,2014,0,6.0
5,5,0.5003903200625,982.1,2014,0,6.0
5,6,0.4701274922013,983.0666666667,2014,0,6.0
5,7,0.4675108636611,981.8666666667,2014,0,6.0
5,8,0.5123243023019,981.8,2014,0,6.0
5,9,0.5793488625528,978.8,2014,0,6.0
5,10,0.6159176602466,981.3,2014,0,6.0
5,11,0.6629217296857,982.0666666667,2014,0,6.0
5,12,0.6508480325645,982.6666666667,2014,0,6.0
5,1,0.6286642745921,984.7333333333,2015,0,6.0
5,2,0.6050357769677,987.6,2015,0,6.0
5,3,0.5701529752679,989.2666666667,2015,0,6.0
5,4,0.5650611312643,992.4,2015,0,6.0
5,5,0.5438996579247,993.9333333333,2015,0,6.0
5,6,0.4947941156714,992.4666666667,2015,0,6.0
5,7,0.4768115942029,989,2015,0,6.0
5,8,0.4886698846876,994.4,2015,0,6.0
5,9,0.5406716168306,996.6,2015,0,6.0
5,10,0.6231234745394,996.9666666667,2015,0,6.0
5,11,0.6564916156241,995.9,2015,0,6.0
5,12,0.6338490389123,995.4,2015,0,6.0
5,1,0.6527147812166,999.4666666667,2016,0,6.0
5,2,0.6099241214058,1001.6,2016,0,6.0
5,3,0.6033181500815,1002.566666667,2016,0,6.0
5,4,0.5763473053892,1002,2016,0,6.0
5,5,0.5484836392658,1002.4,2016,0,6.0
5,6,0.5207495763697,1003.233333333,2016,0,6.0
5,7,0.4962864721485,1005.333333333,2016,0,6.0
5,8,0.4612585191557,1007.533333333,2016,0,6.0
5,9,0.5151395210766,1010.6,2016,0,6.0
5,10,0.5432723924767,1013.733333333,2016,0,6.0
5,11,0.5748832006317,1013.133333333,2016,0,6.0
5,12,0.5978849880127,1014.966666667,2016,0,6.0
5,1,0.5795194133438,1018.2,2017,0,6.0
5,2,0.558663964965,1019.933333333,2017,0,6.0
5,3,0.5342200963208,1017.433333333,2017,0,6.0
5,4,0.5382118619062,1016.7,2017,0,6.0
5,5,0.4886039418883,1016.433333333,2017,0,6.0
5,6,0.492820765566,1014.5,2017,0,6.0
5,7,0.4582676130389,1014.4,2017,0,6.0
5,8,0.4356555631981,1017.7,2017,0,6.0
5,9,0.4849210776753,1015.766666667,2017,0,6.0
5,10,0.5268522794748,1010.466666667,2017,0,6.0
5,11,0.5553009166999,1003.6,2017,0,6.0
5,12,0.586080707941,1001.966666667,2017,0,6.0
5,1,0.5743732960968,1002.6,2018,0,6.0
5,2,0.5673723453831,1001.4,2018,0,6.0
5,3,0.5291066857276,1002.633333333,2018,0,6.0
5,4,0.509291213167,1004.533333333,2018,0,6.0
5,5,0.4622544635463,1006.3,2018,0,6.0
5,6,0.4374235360249,1008.1,2018,0,6.0
5,7,0.3843688037013,1008.666666667,2018,0,6.0
5,8,0.3855409771214,1011.133333333,2018,0,6.0
5,9,0.4538243812533,1012.8,2018,0,6.0
5,10,0.4750577367206,1010.333333333,2018,0,6.0
5,11,0.5227909429485,1011.366666667,2018,0,6.0
5,12,0.5591585462207,1012.533333333,2018,0,6.0
5,1,0.6352695444599,1005.4,2014,0,5.0
5,2,0.5867287928357,1008.7,2014,0,5.0
5,3,0.5848203977966,1010.566666667,2014,0,5.0
5,4,0.5481186685962,1013.466666667,2014,0,5.0
5,5,0.514058337992,1013.633333333,2014,0,5.0
5,6,0.4967554926052,1011.966666667,2014,0,5.0
5,7,0.5000987686837,1012.466666667,2014,0,5.0
5,8,0.5313160676533,1009.066666667,2014,0,5.0
5,9,0.5835207726912,1007.733333333,2014,0,5.0
5,10,0.6380492004106,1006.766666667,2014,0,5.0
5,11,0.6691771545602,1009.1,2014,0,5.0
5,12,0.6678771871905,1009.666666667,2014,0,5.0
5,1,0.6461928599657,1012.133333333,2015,0,5.0
5,2,0.6303211597252,1014.033333333,2015,0,5.0
5,3,0.5820286804368,1013.466666667,2015,0,5.0
5,4,0.5750675542081,1011.533333333,2015,0,5.0
5,5,0.5494258199027,1007.233333333,2015,0,5.0
5,6,0.5149956870811,1004.733333333,2015,0,5.0
5,7,0.4890929584936,1005.466666667,2015,0,5.0
5,8,0.5015250978052,1005.4,2015,0,5.0
5,9,0.5633092092159,1004.066666667,2015,0,5.0
5,10,0.6473220204163,1005.733333333,2015,0,5.0
5,11,0.6621146834604,1005.666666667,2015,0,5.0
5,12,0.6718682702183,1006.1,2015,0,5.0
5,1,0.6451452447274,1005.2,2016,0,5.0
5,2,0.6296948746925,1002.866666667,2016,0,5.0
5,3,0.5957084695989,998.8666666667,2016,0,5.0
5,4,0.5894526034713,998.6666666667,2016,0,5.0
5,5,0.5578531753999,996.2,2016,0,5.0
5,6,0.5426951972096,993.8666666667,2016,0,5.0
5,7,0.5144095122934,992.4,2016,0,5.0
5,8,0.4814316921526,991.8333333333,2016,0,5.0
5,9,0.5346554621849,991.6666666667,2016,0,5.0
5,10,0.5586957254017,989.5666666667,2016,0,5.0
5,11,0.5744336569579,988.8,2016,0,5.0
5,12,0.6149775875434,989.0333333333,2016,0,5.0
5,1,0.609693619603,988.9666666667,2017,0,5.0
5,2,0.5778874096101,986.4666666667,2017,0,5.0
5,3,0.5616832554675,984.6,2017,0,5.0
5,4,0.5187803800265,980.6333333333,2017,0,5.0
5,5,0.504937346772,978.9333333333,2017,0,5.0
5,6,0.4661551577153,977.5,2017,0,5.0
5,7,0.4688932995688,974.0666666667,2017,0,5.0
5,8,0.4995023509627,971.2333333333,2017,0,5.0
5,9,0.4944314588203,969.7333333333,2017,0,5.0
5,10,0.5558970816785,965.1666666667,2017,0,5.0
5,11,0.5647352370391,961.8666666667,2017,0,5.0
5,12,0.6127772786953,964.7333333333,2017,0,5.0
5,1,0.6048581878407,966.0666666667,2018,0,5.0
5,2,0.5655435867433,968.5666666667,2018,0,5.0
5,3,0.5357511172224,969.6666666667,2018,0,5.0
5,4,0.5184179781458,970.0666666667,2018,0,5.0
5,5,0.4980371900826,968,2018,0,5.0
5,6,0.4796321081712,971.3,2018,0,5.0
5,7,0.4215263518138,974,2018,0,5.0
5,8,0.4162981247215,972.3,2018,0,5.0
5,9,0.4618022219174,972.1333333333,2018,0,5.0
5,10,0.5157894736842,972.1666666667,2018,0,5.0
5,11,0.5328837002294,973.6333333333,2018,0,5.0
5,12,0.5724798904672,973.8333333333,2018,0,5.0
5,1,0.5441769681197,1024.666666667,2014,0,7.0
5,2,0.5027672874072,1023.866666667,2014,0,7.0
5,3,0.4814995606756,1024.3,2014,0,7.0
5,4,0.4451621279496,1026.966666667,2014,0,7.0
5,5,0.4233208651813,1024.833333333,2014,0,7.0
5,6,0.38835109677,1022.7,2014,0,7.0
5,7,0.3821050919148,1024.5,2014,0,7.0
5,8,0.3826276564585,1024.233333333,2014,0,7.0
5,9,0.43110184944,1023.733333333,2014,0,7.0
5,10,0.509172215694,1021.2,2014,0,7.0
5,11,0.5943229439497,1018.133333333,2014,0,7.0
5,12,0.6249182472204,1019.333333333,2014,0,7.0
5,1,0.598696278826,1017.6,2015,0,7.0
5,2,0.549317047544,1015.2,2015,0,7.0
5,3,0.510726938722,1016.133333333,2015,0,7.0
5,4,0.4830738980829,1017.166666667,2015,0,7.0
5,5,0.4424190856432,1018.566666667,2015,0,7.0
5,6,0.4086116279829,1021.1,2015,0,7.0
5,7,0.3774849520091,1024.5,2015,0,7.0
5,8,0.3601966722021,1023.7,2015,0,7.0
5,9,0.4451893518216,1019.266666667,2015,0,7.0
5,10,0.567766048128,1016.733333333,2015,0,7.0
5,11,0.6296114117068,1016.5,2015,0,7.0
5,12,0.6339300323985,1018.566666667,2015,0,7.0
5,1,0.6188315744485,1013.9,2016,0,7.0
5,2,0.5748894316457,1009.933333333,2016,0,7.0
5,3,0.5625476103733,1006.433333333,2016,0,7.0
5,4,0.5344061048441,1004.666666667,2016,0,7.0
5,5,0.5038279256289,1005.766666667,2016,0,7.0
5,6,0.4574584173804,1008.033333333,2016,0,7.0
5,7,0.4032423490488,1007.5,2016,0,7.0
5,8,0.3810091378625,1006.8,2016,0,7.0
5,9,0.4351738511926,1007.566666667,2016,0,7.0
5,10,0.5082178217822,1010,2016,0,7.0
5,11,0.5541434826984,1012.433333333,2016,0,7.0
5,12,0.5773669027013,1016.8,2016,0,7.0
5,1,0.5563924484007,1022.3,2017,0,7.0
5,2,0.5161553524804,1021.333333333,2017,0,7.0
5,3,0.4990986266348,1016.966666667,2017,0,7.0
5,4,0.4820995344568,1016.733333333,2017,0,7.0
5,5,0.4309604223366,1016.566666667,2017,0,7.0
5,6,0.4007463663742,1018.266666667,2017,0,7.0
5,7,0.3638443188131,1020.033333333,2017,0,7.0
5,8,0.3677191606197,1019.8,2017,0,7.0
