,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,eir_score,shape_score,intensity_score,prevalence_score,param_set,round
122,122.0,122.0,122.0,122.0,122.0,122.0,2.0,,,,,,,,0.0,1.1876368060831075,1.6583000427313177,0.1055809119261,3.0,7
123,123.0,123.0,123.0,123.0,123.0,123.0,3.0,,,,,,,,0.0,1.1469114066842123,1.5909507595580277,0.1274844685874,4.0,7
124,124.0,124.0,124.0,124.0,124.0,124.0,4.0,,,,,,,,0.0,1.193458264206548,1.5536047848601835,0.10282580832025,5.0,7
125,125.0,125.0,125.0,125.0,125.0,125.0,5.0,,,,,,,,0.0,1.1917359150679312,1.638473902284176,0.09464643338955,6.0,7
126,126.0,126.0,126.0,126.0,126.0,126.0,6.0,,,,,,,,0.0,1.1375719294663005,1.610310342261104,0.11792068553315,7.0,7
127,127.0,127.0,127.0,127.0,127.0,127.0,7.0,,,,,,,,0.0,1.1514031824320223,1.522049073034682,0.1202154211283,8.0,7
128,128.0,128.0,128.0,128.0,128.0,128.0,8.0,,,,,,,,0.0,1.3501216239227056,1.6126650492171448,0.126543806888,9.0,7
129,129.0,129.0,129.0,129.0,129.0,129.0,9.0,,,,,,,,0.0,1.0726095519986396,1.5995012079890214,0.07273269011,10.0,7
130,130.0,130.0,130.0,130.0,130.0,130.0,10.0,,,,,,,,0.0,1.1624296047862286,1.611635298589445,0.1022333911824499,11.0,7
131,131.0,131.0,131.0,131.0,131.0,131.0,11.0,,,,,,,,0.0,1.0473914717713804,1.7400739967285497,0.0616231365817,12.0,7
132,132.0,132.0,132.0,132.0,132.0,132.0,12.0,,,,,,,,0.0,0.922060771151504,1.5788879948577528,0.117024399339,13.0,7
133,133.0,133.0,133.0,133.0,133.0,133.0,13.0,,,,,,,,0.0,1.2474142777071544,1.6288193319635966,0.0776222686992,14.0,7
134,134.0,134.0,134.0,134.0,134.0,134.0,14.0,,,,,,,,0.0,1.1770790565550917,1.7090789549948069,0.1119823467164,15.0,7
135,135.0,135.0,135.0,135.0,135.0,135.0,15.0,,,,,,,,0.0,1.040576748386202,1.5940989128627985,0.1058776076515,16.0,7
136,136.0,136.0,136.0,136.0,136.0,0.0,,,,,,,,,0.0,1.0829978040315904,1.6498156374918993,0.08772306277585,1.0,8
137,137.0,137.0,137.0,137.0,137.0,1.0,,,,,,,,,0.0,1.820751455766992,1.2090362706995352,0.29845701207135,2.0,8
138,138.0,138.0,138.0,138.0,138.0,2.0,,,,,,,,,0.0,1.0190796413746912,1.6008671411423057,0.1348133679972999,3.0,8
139,139.0,139.0,139.0,139.0,139.0,3.0,,,,,,,,,0.0,1.0307498934740216,1.592253289140217,0.10601172487205,4.0,8
140,140.0,140.0,140.0,140.0,140.0,4.0,,,,,,,,,0.0,0.9796559008318926,1.5716182659537772,0.1201888424547499,5.0,8
141,141.0,141.0,141.0,141.0,141.0,5.0,,,,,,,,,0.0,1.056831338126203,1.634110792083157,0.12854304928025,6.0,8
142,142.0,142.0,142.0,142.0,142.0,6.0,,,,,,,,,10.0,2.1923086440487944,1.089267506806654,0.37207648516225,7.0,8
143,143.0,143.0,143.0,143.0,143.0,7.0,,,,,,,,,0.0,2.0375636268814,1.1640873885614875,0.34487593984215,8.0,8
144,144.0,144.0,144.0,144.0,144.0,8.0,,,,,,,,,0.0,1.0601893480876512,1.5629287499049311,0.1424299231453,9.0,8
145,145.0,145.0,145.0,145.0,145.0,9.0,,,,,,,,,0.0,0.8939871751268423,1.4995628792061493,0.14971653308005,10.0,8
146,146.0,146.0,146.0,146.0,146.0,10.0,,,,,,,,,0.0,1.1798557197809445,1.6774055893450692,0.1008670386005,11.0,8
147,147.0,147.0,147.0,147.0,147.0,11.0,,,,,,,,,0.0,1.172884907868872,1.5836834493751106,0.11487673909195,12.0,8
148,148.0,148.0,148.0,148.0,148.0,12.0,,,,,,,,,0.0,1.1275174287247192,1.6733440079468531,0.0956366350295,13.0,8
149,149.0,149.0,149.0,149.0,149.0,13.0,,,,,,,,,0.0,1.1939837730273974,1.5938719340451306,0.1197097953647,14.0,8
150,150.0,150.0,150.0,150.0,150.0,14.0,,,,,,,,,0.0,1.3168376514773703,1.4986551742547296,0.12919763672305,15.0,8
151,151.0,151.0,151.0,151.0,151.0,15.0,,,,,,,,,0.0,1.4115102191138724,1.5171741698035512,0.132169715797,16.0,8
152,152.0,152.0,152.0,152.0,0.0,,,,,,,,,,0.0,0.9225779484999598,1.62047568006174,0.1069439241971,1.0,9
153,153.0,153.0,153.0,153.0,1.0,,,,,,,,,,0.0,1.0264754871215755,1.7313164277278448,0.0656042821547,2.0,9
154,154.0,154.0,154.0,154.0,2.0,,,,,,,,,,0.0,1.355974648283549,1.7680658652552697,0.06253988931035,3.0,9
155,155.0,155.0,155.0,155.0,3.0,,,,,,,,,,0.0,0.9667280463660248,1.7586748974872966,0.0791659636319499,4.0,9
156,156.0,156.0,156.0,156.0,4.0,,,,,,,,,,0.0,1.0944235217621012,1.7664893937488,0.06451395090745,5.0,9
157,157.0,157.0,157.0,157.0,5.0,,,,,,,,,,0.0,1.454848592069239,1.729235961408507,0.0753193710782499,6.0,9
158,158.0,158.0,158.0,158.0,6.0,,,,,,,,,,0.0,1.0857992172211928,1.5634058363498964,0.13316889282535,7.0,9
159,159.0,159.0,159.0,159.0,7.0,,,,,,,,,,0.0,1.260595260510253,1.7457932123248394,0.0676711043602999,8.0,9
160,160.0,160.0,160.0,160.0,8.0,,,,,,,,,,0.0,1.1356612186924,1.7237078184453627,0.0635833231761999,9.0,9
