agebin,month,Cases,Pop,Year,Run_Number,Sample_ID
5,1,1.629148148,171.7666666667,2015,0,1.0
100,1,0.9260825626552,788.2666666667,2015,0,1.0
5,2,2.321256391704,172.9666666667,2015,0,1.0
100,2,0.7278628842905,785.6333333333,2015,0,1.0
5,3,0.7734540551901,173.0333333333,2015,0,1.0
100,3,0.6500720903277,786.0666666667,2015,0,1.0
5,4,1.625363074243,172.1666666667,2015,0,1.0
100,4,0.664619948715,787.1666666667,2015,0,1.0
5,5,1.429690569639,170.2,2015,0,1.0
100,5,0.5533563494682,791.5333333333,2015,0,1.0
5,6,0.8518086075783,171.4,2015,0,1.0
100,6,0.2610103851184,792.4333333333,2015,0,1.0
5,7,1.071428619325,170.3333333333,2015,0,1.0
100,7,0.3975535240024,795.7,2015,0,1.0
5,8,2.055339895189,171.6666666667,2015,0,1.0
100,8,0.7648784667253,795.3333333333,2015,0,1.0
5,9,5.927588827908,174.4666666667,2015,0,1.0
100,9,2.154970326461,796.0666666667,2015,0,1.0
5,10,4.599083438516,174.6,2015,0,1.0
100,10,2.49739253521,798.9666666667,2015,0,1.0
5,11,2.751601934433,176.8666666667,2015,0,1.0
100,11,1.430536990985,799.4666666667,2015,0,1.0
5,12,2.581425711513,179.1,2015,0,1.0
100,12,1.066805841401,798.3333333333,2015,0,1.0
5,1,2.476618260145,181.7666666667,2016,0,1.0
100,1,1.111273303628,799.2333333333,2016,0,1.0
5,2,2.418108254671,181.1333333333,2016,0,1.0
100,2,0.7139587011188,800.9333333333,2016,0,1.0
5,3,2.241347193718,179.1333333333,2016,0,1.0
100,3,0.9401354324073,802.3666666667,2016,0,1.0
5,4,2.156470365822,174.9,2016,0,1.0
100,4,0.5732115469873,806.5666666667,2016,0,1.0
5,5,1.427733302116,170.4333333333,2016,0,1.0
100,5,0.6618040911853,808.9,2016,0,1.0
5,6,1.678999975324,166.6666666667,2016,0,1.0
100,6,0.4653888819739,810.4333333333,2016,0,1.0
5,7,1.08415838331,168.3333333333,2016,0,1.0
100,7,0.4358837036416,809.4666666667,2016,0,1.0
5,8,1.145996809006,169.8666666667,2016,0,1.0
100,8,1.02295678854,808.7666666667,2016,0,1.0
5,9,2.715880095959,170.2333333333,2016,0,1.0
100,9,2.151661305688,808.6,2016,0,1.0
5,10,3.641596227884,173.7333333333,2016,0,1.0
100,10,2.145015103742,805.4333333333,2016,0,1.0
5,11,2.555828876793,176.1333333333,2016,0,1.0
100,11,1.346584273502,804.1333333333,2016,0,1.0
5,12,5.535544753075,175.8333333333,2016,0,1.0
100,12,1.148892130703,804.8333333333,2016,0,1.0
5,1,2.521105080843,173.7333333333,2017,0,1.0
100,1,0.9327727500349,808.7,2017,0,1.0
5,2,1.562864854932,171.2666666667,2017,0,1.0
100,2,0.7509978953749,810.0333333333,2017,0,1.0
5,3,1.567440971732,170.7666666667,2017,0,1.0
100,3,0.7210469841957,809.9333333333,2017,0,1.0
5,4,1.4970703125,170.6666666667,2017,0,1.0
100,4,0.4952306449413,810.7333333333,2017,0,1.0
5,5,1.704943478107,171.2666666667,2017,0,1.0
