agebin,month,Cases,Pop,Year,Run_Number,Sample_ID
5,1,2.273310095072,181.9666666667,2015,0,10.0
100,1,1.099956979044,851.7,2015,0,10.0
5,2,2.610010944307,181.8,2015,0,10.0
100,2,1.002314537764,849.7,2015,0,10.0
5,3,1.832465618849,179.2666666667,2015,0,10.0
100,3,1.12905754149,851.3,2015,0,10.0
5,4,2.244688801467,178.8666666667,2015,0,10.0
100,4,0.9557587988675,852.9,2015,0,10.0
5,5,1.757407367229,180,2015,0,10.0
100,5,0.6136852549389,852.5,2015,0,10.0
5,6,1.821290060878,180.3666666667,2015,0,10.0
100,6,0.5124205425382,854.7666666667,2015,0,10.0
5,7,1.53053779155,182.8333333333,2015,0,10.0
100,7,0.5412260442972,854.2333333333,2015,0,10.0
5,8,1.762339062989,186.4,2015,0,10.0
100,8,0.7417249791324,852.9666666667,2015,0,10.0
5,9,4.257132820785,185.7666666667,2015,0,10.0
100,9,1.422114856541,855.5333333333,2015,0,10.0
5,10,5.402960434556,182.4,2015,0,10.0
100,10,1.879767630249,860.8333333333,2015,0,10.0
5,11,3.964469730854,181.0666666667,2015,0,10.0
100,11,1.77116230689,865.5333333333,2015,0,10.0
5,12,3.395980596542,179.1333333333,2015,0,10.0
100,12,1.416903692298,867.2666666667,2015,0,10.0
5,1,3.499060101807,177.3333333333,2016,0,10.0
100,1,1.390824087895,866.0333333333,2016,0,10.0
5,2,2.626893982291,176,2016,0,10.0
100,2,1.012365661561,865.3,2016,0,10.0
5,3,3.336131408811,178.7,2016,0,10.0
100,3,1.030076901428,862.2333333333,2016,0,10.0
5,4,2.70070284605,180.2,2016,0,10.0
100,4,0.9475376568735,860.3,2016,0,10.0
5,5,3.141841188073,178.1333333333,2016,0,10.0
100,5,1.117549020797,860.0666666667,2016,0,10.0
5,6,2.058270648122,177.3333333333,2016,0,10.0
100,6,0.7514664009213,858.1,2016,0,10.0
5,7,1.516811430454,176.4666666667,2016,0,10.0
100,7,0.6820570528507,856.2333333333,2016,0,10.0
5,8,1.46754746139,174.1,2016,0,10.0
100,8,1.035642076284,857.6,2016,0,10.0
5,9,2.287314891815,175.5333333333,2016,0,10.0
100,9,1.51929507684,856.8666666667,2016,0,10.0
5,10,3.041666716337,176,2016,0,10.0
100,10,1.56823689118,853.4,2016,0,10.0
5,11,2.620937377214,176.4,2016,0,10.0
100,11,1.373471349478,850.4,2016,0,10.0
5,12,6.526267148554,180.8333333333,2016,0,10.0
100,12,1.172943498939,850.5666666667,2016,0,10.0
5,1,2.612405844033,181.6333333333,2017,0,10.0
100,1,1.087374094874,850.3666666667,2017,0,10.0
5,2,3.028207942843,180.8,2017,0,10.0
100,2,0.942451402545,852.0333333333,2017,0,10.0
5,3,2.789375700057,178.8333333333,2017,0,10.0
100,3,0.8269208446145,853.3666666667,2017,0,10.0
5,4,3.108107969165,180.0666666667,2017,0,10.0
100,4,0.7714587505907,851.6333333333,2017,0,10.0
5,5,2.150616884232,181.0333333333,2017,0,10.0
100,5,0.6012707892805,849.8666666667,2017,0,10.0
5,6,2.000365331769,182.4666666667,2017,0,10.0
100,6,0.5323216319084,845.6666666667,2017,0,10.0
5,7,1.859196007252,183.2333333333,2017,0,10.0
100,7,0.6627718899399,844.4333333333,2017,0,10.0
5,8,1.456293031573,183.8,2017,0,10.0
100,8,0.9225179553032,844.0666666667,2017,0,10.0
5,9,1.555782012641,179.8666666667,2017,0,10.0
100,9,1.222178451717,846.1666666667,2017,0,10.0
5,10,2.667153775692,182.4666666667,2017,0,10.0
100,10,1.463213324547,848.1333333333,2017,0,10.0
5,11,2.388656526804,183.3666666667,2017,0,10.0
100,11,1.312590423971,852.7666666667,2017,0,10.0
5,12,6.296531334519,183.5666666667,2017,0,10.0
100,12,1.126191226766,853.4666666667,2017,0,10.0
5,1,4.700447782874,178.6,2018,0,10.0
100,1,1.29311683774,856.2,2018,0,10.0
5,2,3.144142404199,174.1333333333,2018,0,10.0
100,2,1.147086189128,859.1333333333,2018,0,10.0
5,3,2.322230443358,178.1333333333,2018,0,10.0
100,3,0.6375917186961,858.7,2018,0,10.0
5,4,2.320927619934,178.2333333333,2018,0,10.0
100,4,0.8765202630311,860.6,2018,0,10.0
5,5,2.593007951975,178.3,2018,0,10.0
100,5,0.6373442849144,859.0333333333,2018,0,10.0
5,6,2.653803147376,178.8,2018,0,10.0
100,6,0.5109063349664,857.3,2018,0,10.0
5,7,1.416558936238,180.3666666667,2018,0,10.0
100,7,0.4681851603091,857.5666666667,2018,0,10.0
5,8,1.475018426776,181.4666666667,2018,0,10.0
100,8,0.7238965434954,857.1666666667,2018,0,10.0
5,9,1.478821367025,181,2018,0,10.0
100,9,0.6226012781262,859.8333333333,2018,0,10.0
5,10,1.48511184752,180.2333333333,2018,0,10.0
100,10,1.298932421952,861.7333333333,2018,0,10.0
5,11,2.736644744873,177.8333333333,2018,0,10.0
100,11,1.411446277052,862,2018,0,10.0
5,12,6.957577899098,178.3666666667,2018,0,10.0
100,12,1.39798054006,861.6,2018,0,10.0
5,1,3.711651198566,193.4,2015,0,8.0
100,1,1.066324515268,844.3333333333,2015,0,8.0
5,2,4.076460562646,194,2015,0,8.0
100,2,0.995887555182,842.9666666667,2015,0,8.0
5,3,4.37391474098,191.9333333333,2015,0,8.0
100,3,1.21133107692,843.7,2015,0,8.0
5,4,3.38543446362,194.0666666667,2015,0,8.0
100,4,1.080478378572,844.5333333333,2015,0,8.0
5,5,4.773216418922,201.3666666667,2015,0,8.0
100,5,0.7932274369523,843.6,2015,0,8.0
5,6,3.902138043195,202.6666666667,2015,0,8.0
100,6,1.013486720622,840.3333333333,2015,0,8.0
5,7,4.591194853187,201.4,2015,0,8.0
100,7,1.013285731897,840.5,2015,0,8.0
5,8,3.672032207251,198.8,2015,0,8.0
100,8,0.9090369874611,843.2,2015,0,8.0
5,9,4.181971237063,197.8333333333,2015,0,8.0
100,9,1.024389253929,843.2666666667,2015,0,8.0
5,10,3.851113624871,199.0333333333,2015,0,8.0
100,10,1.07080555521,840.8,2015,0,8.0
5,11,4.423497766256,198.0333333333,2015,0,8.0
100,11,0.8243521414697,841.2666666667,2015,0,8.0
5,12,4.910038709641,198.2333333333,2015,0,8.0
100,12,1.040503643453,841.9,2015,0,8.0
5,1,3.291583232582,199.6,2016,0,8.0
100,1,0.8846902903169,838.9,2016,0,8.0
5,2,4.518233537674,199.2666666667,2016,0,8.0
100,2,0.9263591766357,840.5666666667,2016,0,8.0
5,3,4.37310166657,197.5333333333,2016,0,8.0
100,3,0.9977418780327,841.4,2016,0,8.0
