agebin,month,PfPR,Pop,Year,Run_Number,Sample_ID
5,1,0.4823616285705,993.1,2014,0,3.0
5,2,0.4584534907116,994.0666666667,2014,0,3.0
5,3,0.4383566223173,997.1333333333,2014,0,3.0
5,4,0.4049938079459,995.9,2014,0,3.0
5,5,0.3869715127373,995.7666666667,2014,0,3.0
5,6,0.3356219438676,995.2666666667,2014,0,3.0
5,7,0.3237277948444,998.2666666667,2014,0,3.0
5,8,0.3387894174238,997.8666666667,2014,0,3.0
5,9,0.3945605573419,995.2,2014,0,3.0
5,10,0.4805595625482,993.6333333333,2014,0,3.0
5,11,0.5428705346681,995.6333333333,2014,0,3.0
5,12,0.5739101386337,997.8333333333,2014,0,3.0
5,1,0.5195004163197,1000.833333333,2015,0,3.0
5,2,0.4880582556702,997.9,2015,0,3.0
5,3,0.4701964590515,995.9666666667,2015,0,3.0
5,4,0.4471242421197,995.1,2015,0,3.0
5,5,0.3909246059633,996.1,2015,0,3.0
5,6,0.3688502673797,997.3333333333,2015,0,3.0
5,7,0.3285957361625,999.1,2015,0,3.0
5,8,0.3123499599893,999.7333333333,2015,0,3.0
5,9,0.4051437317008,1001.866666667,2015,0,3.0
5,10,0.5185506762398,998.1666666667,2015,0,3.0
5,11,0.6040551391863,996.2666666667,2015,0,3.0
5,12,0.6212126284777,995.6333333333,2015,0,3.0
5,1,0.5935470915055,995.9333333333,2016,0,3.0
5,2,0.5786895695642,993.5666666667,2016,0,3.0
5,3,0.526379258366,995.1,2016,0,3.0
5,4,0.481031714171,996.4,2016,0,3.0
5,5,0.4217696160267,998.3333333333,2016,0,3.0
5,6,0.402896422851,998.9333333333,2016,0,3.0
5,7,0.3749374603916,999.3666666667,2016,0,3.0
5,8,0.3673953737131,997.2,2016,0,3.0
5,9,0.3909814678531,996.4666666667,2016,0,3.0
5,10,0.4699190256307,996.2,2016,0,3.0
5,11,0.5031646629383,995.3666666667,2016,0,3.0
5,12,0.5368604807305,992.9333333333,2016,0,3.0
5,1,0.5162156717921,992.8666666667,2017,0,3.0
5,2,0.5032848427968,994.4666666667,2017,0,3.0
5,3,0.4425362391617,995.7,2017,0,3.0
5,4,0.3942920383661,993.9333333333,2017,0,3.0
5,5,0.3704821296855,994.2,2017,0,3.0
5,6,0.3233882605631,993.2333333333,2017,0,3.0
5,7,0.2900033433634,997,2017,0,3.0
5,8,0.3189686801641,999.3666666667,2017,0,3.0
5,9,0.3909967631061,998.9,2017,0,3.0
5,10,0.4755445676868,997.7333333333,2017,0,3.0
5,11,0.4722891566265,996,2017,0,3.0
5,12,0.5246594645373,993.5333333333,2017,0,3.0
5,1,0.5219231932265,992.1,2018,0,3.0
5,2,0.5022866366265,991.2666666667,2018,0,3.0
5,3,0.4482677588291,992.9333333333,2018,0,3.0
5,4,0.3845973154362,993.3333333333,2018,0,3.0
5,5,0.3535600603116,994.8333333333,2018,0,3.0
5,6,0.3144899936521,997.7,2018,0,3.0
5,7,0.2733609958506,1004.166666667,2018,0,3.0
5,8,0.2637067938021,1006.8,2018,0,3.0
5,9,0.30528576148,1009,2018,0,3.0
5,10,0.4311039218275,1009.733333333,2018,0,3.0
5,11,0.4465348498876,1008.133333333,2018,0,3.0
5,12,0.4991071428571,1008,2018,0,3.0
5,1,0.4746587059337,993.7666666667,2014,0,1.0
5,2,0.4221073478567,993.0333333333,2014,0,1.0
5,3,0.3871401668012,991.2,2014,0,1.0
