agebin,month,Cases,Pop,Year,Run_Number,Sample_ID
5,1,2.073863707483,146.6666666667,2015,0,3.0
100,1,0.9828292820603,854.1666666667,2015,0,3.0
5,2,1.750399656594,145.9666666667,2015,0,3.0
100,2,1.056811988354,851.9333333333,2015,0,3.0
5,3,2.503429278731,145.8,2015,0,3.0
100,3,0.8872770201415,850.1666666667,2015,0,3.0
5,4,1.977873086929,147.6333333333,2015,0,3.0
100,4,0.6029735673219,847.4666666667,2015,0,3.0
5,5,1.703333325684,150,2015,0,3.0
100,5,0.6470866128802,846.1,2015,0,3.0
5,6,1.994971558452,152.4666666667,2015,0,3.0
100,6,0.6768326424062,844.8666666667,2015,0,3.0
5,7,1.018240347505,155.3333333333,2015,0,3.0
100,7,0.3172282986343,843.7666666667,2015,0,3.0
5,8,1.328125,155.7333333333,2015,0,3.0
100,8,0.6775276567787,844,2015,0,3.0
5,9,3.25063598156,157.2,2015,0,3.0
100,9,1.123520119116,844.6666666667,2015,0,3.0
5,10,3.945527784526,157.2666666667,2015,0,3.0
100,10,1.649423271418,840.9,2015,0,3.0
5,11,4.629042595625,157.7,2015,0,3.0
100,11,1.726557243615,838.5666666667,2015,0,3.0
5,12,3.338651224971,156.7,2015,0,3.0
100,12,1.464756845497,838.9333333333,2015,0,3.0
5,1,3.357937477529,155.8,2016,0,3.0
100,1,1.230955426581,840.1333333333,2016,0,3.0
5,2,3.515625,155.7333333333,2016,0,3.0
100,2,1.234334632754,837.8333333333,2016,0,3.0
5,3,2.616487413645,158.1,2016,0,3.0
100,3,0.8721625059843,837,2016,0,3.0
5,4,2.271784320474,160.6666666667,2016,0,3.0
100,4,1.019065119326,835.7333333333,2016,0,3.0
5,5,2.015337489545,163,2016,0,3.0
100,5,0.6117318514735,835.3333333333,2016,0,3.0
5,6,2.343499183655,166.1333333333,2016,0,3.0
100,6,0.6428113952279,832.8,2016,0,3.0
5,7,1.181229829788,164.8,2016,0,3.0
100,7,0.5977154001594,834.5666666667,2016,0,3.0
5,8,1.043922320008,163.1666666667,2016,0,3.0
100,8,0.6856240620837,834.0333333333,2016,0,3.0
5,9,1.25378870219,164.9666666667,2016,0,3.0
100,9,0.746241719462,831.5,2016,0,3.0
5,10,2.24615380168,162.5,2016,0,3.0
100,10,1.357202835381,833.7,2016,0,3.0
5,11,2.053552731872,159.9666666667,2016,0,3.0
100,11,1.296185479499,835.4,2016,0,3.0
5,12,5.322273641825,157.7333333333,2016,0,3.0
100,12,1.150822124444,835.2,2016,0,3.0
