agebin,month,Cases,Pop,Year,Run_Number,Sample_ID
5,1,3.66725769639,169.2,2015,0,3.0
100,1,1.160302381963,859.8333333333,2015,0,3.0
5,2,3.477570533752,167.9333333333,2015,0,3.0
100,2,1.327426763251,861.5666666667,2015,0,3.0
5,3,3.23594596982,165.4333333333,2015,0,3.0
100,3,0.9754822282121,860.6,2015,0,3.0
5,4,2.714027367532,165.8666666667,2015,0,3.0
100,4,1.120284372941,857.9666666667,2015,0,3.0
5,5,2.283551961184,165.1666666667,2015,0,3.0
100,5,0.8370583169162,857.5666666667,2015,0,3.0
5,6,2.53058719635,163.4666666667,2015,0,3.0
100,6,0.7951760143042,856.8333333333,2015,0,3.0
5,7,2.948303818703,165.0666666667,2015,0,3.0
100,7,0.795083232224,856.9333333333,2015,0,3.0
5,8,2.563202232122,166.1333333333,2015,0,3.0
100,8,0.6227702721953,859.6,2015,0,3.0
5,9,3.833729587495,168.2,2015,0,3.0
100,9,1.046980371699,859.9333333333,2015,0,3.0
5,10,4.87734361738,167.1333333333,2015,0,3.0
100,10,1.41013758257,862.8,2015,0,3.0
5,11,4.531437844038,166.4666666667,2015,0,3.0
100,11,1.252602790482,864.4666666667,2015,0,3.0
5,12,4.018348753452,163.5,2015,0,3.0
100,12,1.305576897226,866.6666666667,2015,0,3.0
5,1,4.320826619864,166.1333333333,2016,0,3.0
100,1,1.024256165139,867.1333333333,2016,0,3.0
5,2,3.743589550257,169,2016,0,3.0
100,2,1.18132076785,865.1333333333,2016,0,3.0
5,3,4.52123478055,169.5333333333,2016,0,3.0
100,3,1.043582445011,862.7333333333,2016,0,3.0
5,4,3.255698829889,168.1666666667,2016,0,3.0
100,4,0.9890067111701,861.1333333333,2016,0,3.0
5,5,3.311491794884,165.3333333333,2016,0,3.0
100,5,0.9905020333827,859.8333333333,2016,0,3.0
5,6,3.996350482106,164.4,2016,0,3.0
100,6,0.8926284061745,858.7,2016,0,3.0
5,7,2.867479786277,161.2333333333,2016,0,3.0
100,7,0.5396887268871,856.6666666667,2016,0,3.0
5,8,2.406262874603,161.8,2016,0,3.0
100,8,0.8655004957691,857.5,2016,0,3.0
5,9,2.414220809937,161.2666666667,2016,0,3.0
100,9,1.063230657019,858.2333333333,2016,0,3.0
5,10,2.787985064089,161.4666666667,2016,0,3.0
100,10,1.373724414967,859.1,2016,0,3.0
5,11,3.776122629642,161.1,2016,0,3.0
100,11,1.273749545217,859.6666666667,2016,0,3.0
5,12,6.659755647182,160.7666666667,2016,0,3.0
100,12,0.7960431277752,855.9,2016,0,3.0
5,1,4.31864541769,163.4,2017,0,3.0
100,1,0.9523716773838,855.9333333333,2017,0,3.0
5,2,2.409738063812,161.5666666667,2017,0,3.0
100,2,0.8104160064831,855.7333333333,2017,0,3.0
5,3,3.491370335221,160.3,2017,0,3.0
100,3,0.6537652891129,856.0666666667,2017,0,3.0
5,4,2.820004306734,159.6333333333,2017,0,3.0
100,4,0.6530532743782,857,2017,0,3.0
5,5,3.316078566015,157.7666666667,2017,0,3.0
100,5,0.6226254142821,859.8,2017,0,3.0
5,6,2.903496026993,159.2333333333,2017,0,3.0
100,6,0.6944282678887,858.5,2017,0,3.0
5,7,2.619975320995,162.5333333333,2017,0,3.0
100,7,0.6091124229133,858.9,2017,0,3.0
5,8,2.360072851181,164.9666666667,2017,0,3.0
100,8,1.176504874602,858.3333333333,2017,0,3.0
5,9,1.843806914985,164.9666666667,2017,0,3.0
100,9,1.007190030068,857.6666666667,2017,0,3.0
5,10,2.320073775947,162.5666666667,2017,0,3.0
100,10,1.122202754021,856.5,2017,0,3.0
5,11,3.065341956913,162.7333333333,2017,0,3.0
100,11,1.194436836988,855.6333333333,2017,0,3.0
5,12,7.639707311988,164.0333333333,2017,0,3.0
100,12,1.080849405378,855.5,2017,0,3.0
5,1,4.954416386783,164.5333333333,2018,0,3.0
100,1,0.9862547283992,851.2,2018,0,3.0
5,2,3.529411911964,165.4666666667,2018,0,3.0
100,2,0.9873760230839,850.2333333333,2018,0,3.0
