agebin,month,Cases,Pop,Year,Run_Number,Sample_ID
5,1,3.377355281264,198.1333333333,2015,0,7.0
100,1,1.176014291123,838,2015,0,7.0
5,2,2.464134991169,197.5,2015,0,7.0
100,2,1.062357934192,836.0333333333,2015,0,7.0
5,3,2.175949569792,195.7,2015,0,7.0
100,3,0.9595697969198,836.8333333333,2015,0,7.0
5,4,1.49974322319,194.7,2015,0,7.0
100,4,0.7696439474821,837.8333333333,2015,0,7.0
5,5,1.247863247991,195,2015,0,7.0
100,5,0.6225210363045,840.4,2015,0,7.0
5,6,1.434062194079,195.1333333333,2015,0,7.0
100,6,0.6067682448775,842.1666666667,2015,0,7.0
5,7,1.257320046425,193.5333333333,2015,0,7.0
100,7,0.5333517473191,844.0333333333,2015,0,7.0
5,8,1.697382062674,193.5333333333,2015,0,7.0
100,8,0.6767525393516,844.9666666667,2015,0,7.0
5,9,2.55768237263,195.0333333333,2015,0,7.0
100,9,0.9541349820793,841.6,2015,0,7.0
5,10,4.502312600613,194.5666666667,2015,0,7.0
100,10,1.760566176847,843.1,2015,0,7.0
5,11,4.146320909262,196.6,2015,0,7.0
100,11,1.497731313109,844.8333333333,2015,0,7.0
5,12,3.368853740394,198.6333333333,2015,0,7.0
100,12,1.385801821947,842.8333333333,2015,0,7.0
5,1,2.310917232186,194.8,2016,0,7.0
100,1,1.208752188832,845.5,2016,0,7.0
5,2,3.196706995368,190.3,2016,0,7.0
100,2,1.119235770777,847.9,2016,0,7.0
5,3,2.781322129071,188.1,2016,0,7.0
100,3,1.043715002947,850.9666666667,2016,0,7.0
5,4,2.56903090328,184.7,2016,0,7.0
100,4,0.9542297208682,854.2666666667,2016,0,7.0
5,5,2.888827472925,181.1,2016,0,7.0
100,5,0.8685052124783,854.5333333333,2016,0,7.0
5,6,1.743203595281,181.4666666667,2016,0,7.0
100,6,0.8265979327261,853.7,2016,0,7.0
5,7,1.078884124756,180.4333333333,2016,0,7.0
100,7,0.6121056061238,854.7,2016,0,7.0
5,8,1.537827417254,181.9666666667,2016,0,7.0
100,8,0.6691239709035,854.6,2016,0,7.0
5,9,1.721073582768,183.8,2016,0,7.0
100,9,1.197282101959,853.6,2016,0,7.0
5,10,2.199598364532,182.5333333333,2016,0,7.0
100,10,1.653002269566,853.8,2016,0,7.0
5,11,3.173338294029,184.0333333333,2016,0,7.0
100,11,1.278309635818,856.6,2016,0,7.0
5,12,5.09758271277,186.1666666667,2016,0,7.0
100,12,1.096010604873,854.7666666667,2016,0,7.0
5,1,1.907894805074,184.9333333333,2017,0,7.0
100,1,0.9395109303296,854.7,2017,0,7.0
5,2,2.318932674825,183.6333333333,2017,0,7.0
100,2,1.012858567759,852.8666666667,2017,0,7.0
5,3,2.666666805744,182.5,2017,0,7.0
100,3,0.9851744323969,852.1333333333,2017,0,7.0
5,4,1.934039756656,182.4333333333,2017,0,7.0
100,4,0.7150973659009,850.7,2017,0,7.0
5,5,1.602341294289,182.2333333333,2017,0,7.0
100,5,0.5858289180323,851.5,2017,0,7.0
5,6,1.601462602615,182.3333333333,2017,0,7.0
100,6,0.3573386697099,851.2,2017,0,7.0
5,7,1.079881668091,180.2666666667,2017,0,7.0
100,7,0.6831741034985,854.8333333333,2017,0,7.0
5,8,0.9522922188044,178.8666666667,2017,0,7.0
100,8,0.6824555844069,855.7333333333,2017,0,7.0
5,9,1.011640839279,180.4,2017,0,7.0
100,9,1.111935641617,853.4666666667,2017,0,7.0
5,10,1.206390023232,181.5333333333,2017,0,7.0
100,10,0.9585685459897,850.4,2017,0,7.0
5,11,2.040626183152,178.8666666667,2017,0,7.0
100,11,1.741017282009,852.5666666667,2017,0,7.0
5,12,5.323485508561,178.2666666667,2017,0,7.0
100,12,1.168319160119,853.9333333333,2017,0,7.0
5,1,3.782027028501,176.9333333333,2018,0,7.0
100,1,1.170832827687,852.1,2018,0,7.0
5,2,2.378957048059,179,2018,0,7.0
100,2,0.9461157750338,848.7333333333,2018,0,7.0
5,3,2.411451548338,181.6333333333,2018,0,7.0
100,3,0.7605063570663,847.9,2018,0,7.0
5,4,2.200401864946,182.4666666667,2018,0,7.0
100,4,0.7302290936932,849.7333333333,2018,0,7.0
5,5,2.525951623917,183.0333333333,2018,0,7.0
100,5,0.5300443442538,849.3,2018,0,7.0
5,6,1.721073582768,183.8,2018,0,7.0
100,6,0.6576834265143,850.9666666667,2018,0,7.0
5,7,1.275284968317,181.2666666667,2018,0,7.0
100,7,0.4423204623163,852.7,2018,0,7.0
5,8,1.099604606628,177.0333333333,2018,0,7.0
100,8,0.6540709156543,855.6666666667,2018,0,7.0
5,9,0.9676197767258,176.0333333333,2018,0,7.0
100,9,0.8364081168547,858.2333333333,2018,0,7.0
5,10,1.878574199975,174.8666666667,2018,0,7.0
100,10,1.570714113303,859.8,2018,0,7.0
5,11,2.725445285439,174.1,2018,0,7.0
100,11,1.581614866853,861.5666666667,2018,0,7.0
5,12,6.693487748504,178.1333333333,2018,0,7.0
100,12,1.170685515739,862.6,2018,0,7.0
5,1,2.63696578145,166.1,2015,0,5.0
100,1,1.081987697631,854.6,2015,0,5.0
5,2,2.183014377952,167.2,2015,0,5.0
100,2,0.5983840227127,853.9666666667,2015,0,5.0
5,3,2.401315689087,162.1333333333,2015,0,5.0
100,3,0.895025680773,856.4,2015,0,5.0
