agebin,month,PfPR,Pop,Year,Run_Number,Sample_ID
5,1,0.5091816902352,994.7333333333,2014,0,8.0
5,2,0.4757753562448,994.1666666667,2014,0,8.0
5,3,0.4226098624623,993.6666666667,2014,0,8.0
5,4,0.3980423049847,994.3666666667,2014,0,8.0
5,5,0.341890080429,994.6666666667,2014,0,8.0
5,6,0.3333222003273,998.0333333333,2014,0,8.0
5,7,0.319985292643,997.2333333333,2014,0,8.0
5,8,0.3444924767937,994.7,2014,0,8.0
5,9,0.4201477501679,992.6666666667,2014,0,8.0
5,10,0.5230382293763,994,2014,0,8.0
5,11,0.5795176277213,993.7,2014,0,8.0
5,12,0.5892281879195,993.3333333333,2014,0,8.0
5,1,0.572683517889,990.3666666667,2015,0,8.0
5,2,0.5151300952573,990.3,2015,0,8.0
5,3,0.4852639024555,989.6333333333,2015,0,8.0
5,4,0.4392915952549,991.9,2015,0,8.0
5,5,0.3976203280452,991.7333333333,2015,0,8.0
5,6,0.3676282267305,989.1333333333,2015,0,8.0
5,7,0.3326589790276,988.6,2015,0,8.0
5,8,0.33507342045,989.7333333333,2015,0,8.0
5,9,0.4182074427033,993.3666666667,2015,0,8.0
5,10,0.5342931144674,990.9666666667,2015,0,8.0
5,11,0.6220379546297,988.9,2015,0,8.0
5,12,0.6207452706562,992.0333333333,2015,0,8.0
5,1,0.6068697168925,993.7333333333,2016,0,8.0
5,2,0.584044626655,991.9333333333,2016,0,8.0
5,3,0.5291807900124,993.2333333333,2016,0,8.0
5,4,0.5068995691976,990.4,2016,0,8.0
5,5,0.4693912044079,986.1,2016,0,8.0
5,6,0.4487023107678,983.8,2016,0,8.0
5,7,0.3939383654629,982.1333333333,2016,0,8.0
5,8,0.3653403708215,985.2,2016,0,8.0
5,9,0.4240896168945,984.9333333333,2016,0,8.0
5,10,0.4916265509526,983.2666666667,2016,0,8.0
5,11,0.5156112129234,982.2,2016,0,8.0
5,12,0.5331431676175,981.6,2016,0,8.0
5,1,0.5357580293958,979.7333333333,2017,0,8.0
5,2,0.5109121242041,979.0333333333,2017,0,8.0
5,3,0.4266225572116,977.3666666667,2017,0,8.0
5,4,0.4051042660488,978.2666666667,2017,0,8.0
5,5,0.3704447925891,978.7333333333,2017,0,8.0
5,6,0.3620813030293,978.2333333333,2017,0,8.0
5,7,0.3311001530352,980.1666666667,2017,0,8.0
5,8,0.3551073342207,976.7,2017,0,8.0
5,9,0.4172954149739,976.3666666667,2017,0,8.0
5,10,0.4897644803505,973.7333333333,2017,0,8.0
5,11,0.5053410024651,973.6,2017,0,8.0
5,12,0.5399574701605,971.8666666667,2017,0,8.0
5,1,0.5539986917754,968.2333333333,2018,0,8.0
5,2,0.5123906957453,964.4333333333,2018,0,8.0
5,3,0.4606167340032,965.3,2018,0,8.0
5,4,0.439645358264,966.2333333333,2018,0,8.0
5,5,0.3886668963142,967.6666666667,2018,0,8.0
5,6,0.344906851477,971.5666666667,2018,0,8.0
5,7,0.3014111522126,973.2,2018,0,8.0
5,8,0.3007103393844,971.3666666667,2018,0,8.0
5,9,0.3659417796435,968.7333333333,2018,0,8.0
5,10,0.4325151265127,969.6,2018,0,8.0
5,11,0.4905309551684,968.0666666667,2018,0,8.0
5,12,0.5367161716172,969.6,2018,0,8.0
5,1,0.5117769536079,1024.6,2014,0,4.0
5,2,0.4998531283658,1021.3,2014,0,4.0
5,3,0.4437469347719,1019.5,2014,0,4.0
5,4,0.3953359244864,1020.566666667,2014,0,4.0
5,5,0.3848211955103,1021.6,2014,0,4.0
5,6,0.333648763297,1021.533333333,2014,0,4.0
5,7,0.3331265711208,1021.033333333,2014,0,4.0
5,8,0.3722572839345,1019.366666667,2014,0,4.0
5,9,0.4217724824547,1021.166666667,2014,0,4.0
5,10,0.5118545406979,1019.3,2014,0,4.0
5,11,0.605326005169,1018.9,2014,0,4.0
5,12,0.5987608022175,1022.166666667,2014,0,4.0
5,1,0.5841629253692,1024.6,2015,0,4.0
5,2,0.5232342310072,1023.633333333,2015,0,4.0
5,3,0.5052563059398,1024.166666667,2015,0,4.0
5,4,0.4467801676522,1025.933333333,2015,0,4.0
5,5,0.4113525786572,1027.666666667,2015,0,4.0
5,6,0.3737334372564,1026.4,2015,0,4.0
