agebin,month,PfPR,Pop,Year,Run_Number,Sample_ID
5,1,0.4941304766181,1039.266666667,2014,0,2.0
5,2,0.4529914529915,1037.4,2014,0,2.0
5,3,0.4010597302505,1038,2014,0,2.0
5,4,0.3607727170454,1037.033333333,2014,0,2.0
5,5,0.3360260041195,1035.733333333,2014,0,2.0
5,6,0.3164764507314,1036.833333333,2014,0,2.0
5,7,0.2842234104232,1034.866666667,2014,0,2.0
5,8,0.310122709266,1034.966666667,2014,0,2.0
5,9,0.3596239899559,1035.433333333,2014,0,2.0
5,10,0.4615061409179,1031.333333333,2014,0,2.0
5,11,0.5271970608317,1025.233333333,2014,0,2.0
5,12,0.5641494046648,1021.833333333,2014,0,2.0
5,1,0.5457154972763,1021.9,2015,0,2.0
5,2,0.5068211488251,1021.333333333,2015,0,2.0
5,3,0.4591041075332,1021.7,2015,0,2.0
5,4,0.4205646997593,1024.733333333,2015,0,2.0
5,5,0.3819229642171,1023.766666667,2015,0,2.0
5,6,0.3352367279016,1021.566666667,2015,0,2.0
5,7,0.2924506691973,1018.633333333,2015,0,2.0
5,8,0.2716611524224,1017.566666667,2015,0,2.0
5,9,0.319603480992,1018.866666667,2015,0,2.0
5,10,0.4563290932278,1019.366666667,2015,0,2.0
5,11,0.5966238099912,1018.9,2015,0,2.0
5,12,0.6187334661485,1020.633333333,2015,0,2.0
5,1,0.5911524649037,1021,2016,0,2.0
5,2,0.5499983697956,1022.366666667,2016,0,2.0
5,3,0.5117502859944,1019.833333333,2016,0,2.0
5,4,0.4560426967028,1018.033333333,2016,0,2.0
5,5,0.4058606141871,1019.233333333,2016,0,2.0
5,6,0.3922758260756,1021.9,2016,0,2.0
5,7,0.3367826597898,1021.133333333,2016,0,2.0
5,8,0.2828158023086,1025.166666667,2016,0,2.0
5,9,0.3631397541783,1025.133333333,2016,0,2.0
5,10,0.4563087838058,1024.233333333,2016,0,2.0
5,11,0.4777738091373,1026.566666667,2016,0,2.0
5,12,0.4989485263192,1030.3,2016,0,2.0
5,1,0.4855261884016,1032.9,2017,0,2.0
5,2,0.4543336892167,1030.3,2017,0,2.0
5,3,0.4085300689789,1029.3,2017,0,2.0
5,4,0.345750381605,1026.366666667,2017,0,2.0
5,5,0.3353349779278,1026.933333333,2017,0,2.0
5,6,0.2919584954604,1028,2017,0,2.0
5,7,0.2849439662173,1026.166666667,2017,0,2.0
5,8,0.2879190713961,1028.066666667,2017,0,2.0
5,9,0.347089741094,1027.4,2017,0,2.0
5,10,0.3993772905653,1027.766666667,2017,0,2.0
5,11,0.4745850790867,1026.3,2017,0,2.0
5,12,0.5001947672531,1026.866666667,2017,0,2.0
5,1,0.4789861631967,1031.066666667,2018,0,2.0
5,2,0.4660131561976,1033.733333333,2018,0,2.0
5,3,0.4266942175443,1032.433333333,2018,0,2.0
5,4,0.3793428450713,1025.633333333,2018,0,2.0
5,5,0.3138567528922,1025.733333333,2018,0,2.0
5,6,0.271769435259,1028.2,2018,0,2.0
5,7,0.2165495807569,1029.633333333,2018,0,2.0
5,8,0.2294077603812,1028.3,2018,0,2.0
5,9,0.2528895651892,1029.566666667,2018,0,2.0
5,10,0.3476034611271,1028.566666667,2018,0,2.0
5,11,0.3944093371163,1033.866666667,2018,0,2.0
5,12,0.4784275817625,1034.5,2018,0,2.0
5,1,0.5025276722286,1008.833333333,2014,0,1.0
5,2,0.4745527299183,1007.966666667,2014,0,1.0
5,3,0.4358076872276,1009.466666667,2014,0,1.0
5,4,0.3933172966026,1011.566666667,2014,0,1.0
5,5,0.3450820212135,1011.933333333,2014,0,1.0
5,6,0.3067203325525,1010.366666667,2014,0,1.0
5,7,0.3019452687108,1011,2014,0,1.0
5,8,0.3217491749175,1010,2014,0,1.0
5,9,0.3648911930786,1009.433333333,2014,0,1.0
5,10,0.4433956036702,1009.933333333,2014,0,1.0
5,11,0.5172209417188,1012.333333333,2014,0,1.0
5,12,0.56812879908,1014.5,2014,0,1.0
5,1,0.5389138933605,1014.633333333,2015,0,1.0
5,2,0.510953924747,1017.9,2015,0,1.0
5,3,0.4778668411582,1018.833333333,2015,0,1.0
5,4,0.4440082441849,1018.9,2015,0,1.0
5,5,0.4130555828502,1017.7,2015,0,1.0
5,6,0.3591805915761,1015.366666667,2015,0,1.0
5,7,0.3166847629388,1013.1,2015,0,1.0
5,8,0.2828828235604,1012.433333333,2015,0,1.0
5,9,0.370448271329,1014.266666667,2015,0,1.0
5,10,0.4874708529016,1014.966666667,2015,0,1.0
5,11,0.5847062684608,1015.666666667,2015,0,1.0
5,12,0.6325063988974,1015.8,2015,0,1.0
5,1,0.6221291631224,1018.866666667,2016,0,1.0
5,2,0.574219641867,1021.966666667,2016,0,1.0
5,3,0.5172840309876,1024.066666667,2016,0,1.0
5,4,0.4985487395232,1022.1,2016,0,1.0
5,5,0.4426812942828,1020.9,2016,0,1.0
5,6,0.4203399784659,1021.633333333,2016,0,1.0
5,7,0.3753573284823,1026.133333333,2016,0,1.0
5,8,0.3416812269462,1030.2,2016,0,1.0
5,9,0.3795089126848,1030.366666667,2016,0,1.0
5,10,0.4644097503976,1026.966666667,2016,0,1.0
5,11,0.4982322986604,1027.7,2016,0,1.0
5,12,0.5310701584222,1031,2016,0,1.0
5,1,0.5392220421394,1028.333333333,2017,0,1.0
5,2,0.5115459249677,1030.666666667,2017,0,1.0
5,3,0.4858789998704,1029.2,2017,0,1.0
5,4,0.4263098134631,1027.5,2017,0,1.0
5,5,0.3827088591212,1030.2,2017,0,1.0
5,6,0.3384252680532,1032.133333333,2017,0,1.0
5,7,0.3019987105093,1034,2017,0,1.0
5,8,0.3138014527845,1032.5,2017,0,1.0
5,9,0.364606850287,1033.533333333,2017,0,1.0
5,10,0.4452578283724,1033.633333333,2017,0,1.0
