agebin,month,Cases,Pop,Year,Run_Number,Sample_ID
5,1,2.95685749501,176.9333333333,2015,0,7.0
100,1,1.047920625657,789.5,2015,0,7.0
5,2,2.44192519784,179.3666666667,2015,0,7.0
100,2,1.092952665873,790.3666666667,2015,0,7.0
5,3,2.628808960319,180.5,2015,0,7.0
100,3,0.8146635144949,791.5333333333,2015,0,7.0
5,4,2.95927760005,180.9,2015,0,7.0
100,4,0.5540563389659,790.5333333333,2015,0,7.0
5,5,2.011758238077,181.4333333333,2015,0,7.0
100,5,0.8947212677449,788.7,2015,0,7.0
5,6,2.650837853551,179,2015,0,7.0
100,6,0.6624599006027,789.7333333333,2015,0,7.0
5,7,1.705288700759,178.3666666667,2015,0,7.0
100,7,0.5989649081603,792.2,2015,0,7.0
5,8,1.670480489731,174.8,2015,0,7.0
100,8,0.4425352131948,797.3,2015,0,7.0
5,9,3.921719014645,173.7333333333,2015,0,7.0
100,9,1.066405102611,798.6333333333,2015,0,7.0
5,10,5.153596758842,174.7,2015,0,7.0
100,10,1.356990659609,797.9666666667,2015,0,7.0
5,11,4.78165961802,175.5666666667,2015,0,7.0
100,11,1.720836142078,798.9333333333,2015,0,7.0
5,12,3.764297813177,177.7666666667,2015,0,7.0
100,12,1.474593890831,800.3333333333,2015,0,7.0
5,1,4.100368335843,181,2016,0,7.0
100,1,1.186250030994,800,2016,0,7.0
5,2,3.896557986736,181.1,2016,0,7.0
100,2,0.9868968091905,801.3333333333,2016,0,7.0
5,3,3.110607340932,183.8333333333,2016,0,7.0
100,3,0.8956496231258,801.4666666667,2016,0,7.0
5,4,3.014903783798,185.6333333333,2016,0,7.0
100,4,0.8215581066906,799.7,2016,0,7.0
5,5,2.730187028646,187.1666666667,2016,0,7.0
100,5,0.8527681827545,798.9666666667,2016,0,7.0
5,6,2.246967121959,184.1,2016,0,7.0
100,6,0.5457037389278,802.6333333333,2016,0,7.0
5,7,1.813247457147,181.1666666667,2016,0,7.0
100,7,0.6638558283448,806.4,2016,0,7.0
5,8,1.60439568758,182,2016,0,7.0
100,8,0.6644875481725,805.6333333333,2016,0,7.0
